Well,Cells #Events,Cells %Parent,Cells FSC-A Median,Cells FSC-W Median,Cells SSC-A Median,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Median,Cells CD19 488 530/30-A Median,Cells Live/Dead V405 450/50-A Median,Cells CD7/10 V405 525/50-A Median,Cells V405 780/60-A Median,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Median,Singlets FSC-W Median,Singlets SSC-A Median,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Median,Singlets CD19 488 530/30-A Median,Singlets Live/Dead V405 450/50-A Median,Singlets CD7/10 V405 525/50-A Median,Singlets V405 780/60-A Median,Singlets Time Median,Live cells #Events,Live cells %Parent,Live cells FSC-A Median,Live cells FSC-W Median,Live cells SSC-A Median,Live cells CD33 640 670/30-A Median,Live cells CD45RA 640 730/45-A Median,Live cells CD34 640 780/60-A Median,Live cells CD90 561 582/15-A Median,Live cells CD49f 561 670/14-A Median,Live cells CD38 561 780/60-A Median,Live cells CD19 488 530/30-A Median,Live cells Live/Dead V405 450/50-A Median,Live cells CD7/10 V405 525/50-A Median,Live cells V405 780/60-A Median,Live cells Time Median,CD19 neg #Events,CD19 neg %Parent,CD19 neg FSC-A Median,CD19 neg FSC-W Median,CD19 neg SSC-A Median,CD19 neg CD33 640 670/30-A Median,CD19 neg CD45RA 640 730/45-A Median,CD19 neg CD34 640 780/60-A Median,CD19 neg CD90 561 582/15-A Median,CD19 neg CD49f 561 670/14-A Median,CD19 neg CD38 561 780/60-A Median,CD19 neg CD19 488 530/30-A Median,CD19 neg Live/Dead V405 450/50-A Median,CD19 neg CD7/10 V405 525/50-A Median,CD19 neg V405 780/60-A Median,CD19 neg Time Median,34+/33- #Events,34+/33- %Parent,34+/33- FSC-A Median,34+/33- FSC-W Median,34+/33- SSC-A Median,34+/33- CD33 640 670/30-A Median,34+/33- CD45RA 640 730/45-A Median,34+/33- CD34 640 780/60-A Median,34+/33- CD90 561 582/15-A Median,34+/33- CD49f 561 670/14-A Median,34+/33- CD38 561 780/60-A Median,34+/33- CD19 488 530/30-A Median,34+/33- Live/Dead V405 450/50-A Median,34+/33- CD7/10 V405 525/50-A Median,34+/33- V405 780/60-A Median,34+/33- Time Median,34+/45dim #Events,34+/45dim %Parent,34+/45dim FSC-A Median,34+/45dim FSC-W Median,34+/45dim SSC-A Median,34+/45dim CD33 640 670/30-A Median,34+/45dim CD45RA 640 730/45-A Median,34+/45dim CD34 640 780/60-A Median,34+/45dim CD90 561 582/15-A Median,34+/45dim CD49f 561 670/14-A Median,34+/45dim CD38 561 780/60-A Median,34+/45dim CD19 488 530/30-A Median,34+/45dim Live/Dead V405 450/50-A Median,34+/45dim CD7/10 V405 525/50-A Median,34+/45dim V405 780/60-A Median,34+/45dim Time Median,CD38/CD34+ #Events,CD38/CD34+ %Parent,CD38/CD34+ FSC-A Median,CD38/CD34+ FSC-W Median,CD38/CD34+ SSC-A Median,CD38/CD34+ CD33 640 670/30-A Median,CD38/CD34+ CD45RA 640 730/45-A Median,CD38/CD34+ CD34 640 780/60-A Median,CD38/CD34+ CD90 561 582/15-A Median,CD38/CD34+ CD49f 561 670/14-A Median,CD38/CD34+ CD38 561 780/60-A Median,CD38/CD34+ CD19 488 530/30-A Median,CD38/CD34+ Live/Dead V405 450/50-A Median,CD38/CD34+ CD7/10 V405 525/50-A Median,CD38/CD34+ V405 780/60-A Median,CD38/CD34+ Time Median,CD38-/34+ #Events,CD38-/34+ %Parent,CD38-/34+ FSC-A Median,CD38-/34+ FSC-W Median,CD38-/34+ SSC-A Median,CD38-/34+ CD33 640 670/30-A Median,CD38-/34+ CD45RA 640 730/45-A Median,CD38-/34+ CD34 640 780/60-A Median,CD38-/34+ CD90 561 582/15-A Median,CD38-/34+ CD49f 561 670/14-A Median,CD38-/34+ CD38 561 780/60-A Median,CD38-/34+ CD19 488 530/30-A Median,CD38-/34+ Live/Dead V405 450/50-A Median,CD38-/34+ CD7/10 V405 525/50-A Median,CD38-/34+ V405 780/60-A Median,CD38-/34+ Time Median,HSC pool #Events,HSC pool %Parent,HSC pool FSC-A Median,HSC pool FSC-W Median,HSC pool SSC-A Median,HSC pool CD33 640 670/30-A Median,HSC pool CD45RA 640 730/45-A Median,HSC pool CD34 640 780/60-A Median,HSC pool CD90 561 582/15-A Median,HSC pool CD49f 561 670/14-A Median,HSC pool CD38 561 780/60-A Median,HSC pool CD19 488 530/30-A Median,HSC pool Live/Dead V405 450/50-A Median,HSC pool CD7/10 V405 525/50-A Median,HSC pool V405 780/60-A Median,HSC pool Time Median
B10,1,100,"82,420","90,759","18,187",-37,37,"1,392",447,"1,383",46,17,3,414,"2,573","3,607",1,100,"82,420","90,759","18,187",-37,37,"1,392",447,"1,383",46,17,3,414,"2,573","3,607",1,100,"82,420","90,759","18,187",-37,37,"1,392",447,"1,383",46,17,3,414,"2,573","3,607",1,100,"82,420","90,759","18,187",-37,37,"1,392",447,"1,383",46,17,3,414,"2,573","3,607",1,100,"82,420","90,759","18,187",-37,37,"1,392",447,"1,383",46,17,3,414,"2,573","3,607",1,100,"82,420","90,759","18,187",-37,37,"1,392",447,"1,383",46,17,3,414,"2,573","3,607",0,0,,,,,,,,,,,,,,,1,100,"82,420","90,759","18,187",-37,37,"1,392",447,"1,383",46,17,3,414,"2,573","3,607",1,100,"82,420","90,759","18,187",-37,37,"1,392",447,"1,383",46,17,3,414,"2,573","3,607"
B11,1,100,"46,729","78,136","10,872",56,8,883,-2,"1,812",-58,29,7,256,"1,836","3,376",1,100,"46,729","78,136","10,872",56,8,883,-2,"1,812",-58,29,7,256,"1,836","3,376",1,100,"46,729","78,136","10,872",56,8,883,-2,"1,812",-58,29,7,256,"1,836","3,376",1,100,"46,729","78,136","10,872",56,8,883,-2,"1,812",-58,29,7,256,"1,836","3,376",1,100,"46,729","78,136","10,872",56,8,883,-2,"1,812",-58,29,7,256,"1,836","3,376",1,100,"46,729","78,136","10,872",56,8,883,-2,"1,812",-58,29,7,256,"1,836","3,376",0,0,,,,,,,,,,,,,,,1,100,"46,729","78,136","10,872",56,8,883,-2,"1,812",-58,29,7,256,"1,836","3,376",1,100,"46,729","78,136","10,872",56,8,883,-2,"1,812",-58,29,7,256,"1,836","3,376"
B12,1,100,"69,485","84,982","9,032",63,26,912,-15,717,-52,19,6,325,"1,744","3,136",1,100,"69,485","84,982","9,032",63,26,912,-15,717,-52,19,6,325,"1,744","3,136",1,100,"69,485","84,982","9,032",63,26,912,-15,717,-52,19,6,325,"1,744","3,136",1,100,"69,485","84,982","9,032",63,26,912,-15,717,-52,19,6,325,"1,744","3,136",1,100,"69,485","84,982","9,032",63,26,912,-15,717,-52,19,6,325,"1,744","3,136",1,100,"69,485","84,982","9,032",63,26,912,-15,717,-52,19,6,325,"1,744","3,136",0,0,,,,,,,,,,,,,,,1,100,"69,485","84,982","9,032",63,26,912,-15,717,-52,19,6,325,"1,744","3,136",1,100,"69,485","84,982","9,032",63,26,912,-15,717,-52,19,6,325,"1,744","3,136"
C1,1,100,"77,136","89,912","14,111",1,14,"1,528",116,892,-66,-5,-104,671,"2,095","5,744",1,100,"77,136","89,912","14,111",1,14,"1,528",116,892,-66,-5,-104,671,"2,095","5,744",1,100,"77,136","89,912","14,111",1,14,"1,528",116,892,-66,-5,-104,671,"2,095","5,744",1,100,"77,136","89,912","14,111",1,14,"1,528",116,892,-66,-5,-104,671,"2,095","5,744",1,100,"77,136","89,912","14,111",1,14,"1,528",116,892,-66,-5,-104,671,"2,095","5,744",1,100,"77,136","89,912","14,111",1,14,"1,528",116,892,-66,-5,-104,671,"2,095","5,744",0,0,,,,,,,,,,,,,,,1,100,"77,136","89,912","14,111",1,14,"1,528",116,892,-66,-5,-104,671,"2,095","5,744",1,100,"77,136","89,912","14,111",1,14,"1,528",116,892,-66,-5,-104,671,"2,095","5,744"
C2,1,100,"59,279","86,349","14,606",98,35,"1,309",-23,588,-70,43,-70,371,"1,188","5,978",1,100,"59,279","86,349","14,606",98,35,"1,309",-23,588,-70,43,-70,371,"1,188","5,978",1,100,"59,279","86,349","14,606",98,35,"1,309",-23,588,-70,43,-70,371,"1,188","5,978",1,100,"59,279","86,349","14,606",98,35,"1,309",-23,588,-70,43,-70,371,"1,188","5,978",1,100,"59,279","86,349","14,606",98,35,"1,309",-23,588,-70,43,-70,371,"1,188","5,978",1,100,"59,279","86,349","14,606",98,35,"1,309",-23,588,-70,43,-70,371,"1,188","5,978",0,0,,,,,,,,,,,,,,,1,100,"59,279","86,349","14,606",98,35,"1,309",-23,588,-70,43,-70,371,"1,188","5,978",1,100,"59,279","86,349","14,606",98,35,"1,309",-23,588,-70,43,-70,371,"1,188","5,978"
C3,1,100,"77,608","86,972","13,746",17,15,"1,012",20,591,-60,12,46,314,"1,753","6,200",1,100,"77,608","86,972","13,746",17,15,"1,012",20,591,-60,12,46,314,"1,753","6,200",1,100,"77,608","86,972","13,746",17,15,"1,012",20,591,-60,12,46,314,"1,753","6,200",1,100,"77,608","86,972","13,746",17,15,"1,012",20,591,-60,12,46,314,"1,753","6,200",1,100,"77,608","86,972","13,746",17,15,"1,012",20,591,-60,12,46,314,"1,753","6,200",1,100,"77,608","86,972","13,746",17,15,"1,012",20,591,-60,12,46,314,"1,753","6,200",0,0,,,,,,,,,,,,,,,1,100,"77,608","86,972","13,746",17,15,"1,012",20,591,-60,12,46,314,"1,753","6,200",1,100,"77,608","86,972","13,746",17,15,"1,012",20,591,-60,12,46,314,"1,753","6,200"
C4,1,100,"71,175","85,771","13,280",44,-7,"1,184",-34,"1,336",-90,21,-47,368,"2,714","6,446",1,100,"71,175","85,771","13,280",44,-7,"1,184",-34,"1,336",-90,21,-47,368,"2,714","6,446",1,100,"71,175","85,771","13,280",44,-7,"1,184",-34,"1,336",-90,21,-47,368,"2,714","6,446",1,100,"71,175","85,771","13,280",44,-7,"1,184",-34,"1,336",-90,21,-47,368,"2,714","6,446",1,100,"71,175","85,771","13,280",44,-7,"1,184",-34,"1,336",-90,21,-47,368,"2,714","6,446",1,100,"71,175","85,771","13,280",44,-7,"1,184",-34,"1,336",-90,21,-47,368,"2,714","6,446",0,0,,,,,,,,,,,,,,,1,100,"71,175","85,771","13,280",44,-7,"1,184",-34,"1,336",-90,21,-47,368,"2,714","6,446",1,100,"71,175","85,771","13,280",44,-7,"1,184",-34,"1,336",-90,21,-47,368,"2,714","6,446"
C5,1,100,"64,804","84,105","10,795",84,16,701,186,"1,417",-125,31,-34,250,"1,439","6,635",1,100,"64,804","84,105","10,795",84,16,701,186,"1,417",-125,31,-34,250,"1,439","6,635",1,100,"64,804","84,105","10,795",84,16,701,186,"1,417",-125,31,-34,250,"1,439","6,635",1,100,"64,804","84,105","10,795",84,16,701,186,"1,417",-125,31,-34,250,"1,439","6,635",1,100,"64,804","84,105","10,795",84,16,701,186,"1,417",-125,31,-34,250,"1,439","6,635",1,100,"64,804","84,105","10,795",84,16,701,186,"1,417",-125,31,-34,250,"1,439","6,635",0,0,,,,,,,,,,,,,,,1,100,"64,804","84,105","10,795",84,16,701,186,"1,417",-125,31,-34,250,"1,439","6,635",1,100,"64,804","84,105","10,795",84,16,701,186,"1,417",-125,31,-34,250,"1,439","6,635"
C6,1,100,"70,434","85,803","13,251",144,16,"1,198",41,643,-71,28,-29,380,"1,633","6,842",1,100,"70,434","85,803","13,251",144,16,"1,198",41,643,-71,28,-29,380,"1,633","6,842",1,100,"70,434","85,803","13,251",144,16,"1,198",41,643,-71,28,-29,380,"1,633","6,842",1,100,"70,434","85,803","13,251",144,16,"1,198",41,643,-71,28,-29,380,"1,633","6,842",1,100,"70,434","85,803","13,251",144,16,"1,198",41,643,-71,28,-29,380,"1,633","6,842",1,100,"70,434","85,803","13,251",144,16,"1,198",41,643,-71,28,-29,380,"1,633","6,842",0,0,,,,,,,,,,,,,,,1,100,"70,434","85,803","13,251",144,16,"1,198",41,643,-71,28,-29,380,"1,633","6,842",1,100,"70,434","85,803","13,251",144,16,"1,198",41,643,-71,28,-29,380,"1,633","6,842"
C7,1,100,"71,105","86,921","17,060",62,40,"1,603",28,503,-55,40,-50,398,"2,090","7,032",1,100,"71,105","86,921","17,060",62,40,"1,603",28,503,-55,40,-50,398,"2,090","7,032",1,100,"71,105","86,921","17,060",62,40,"1,603",28,503,-55,40,-50,398,"2,090","7,032",1,100,"71,105","86,921","17,060",62,40,"1,603",28,503,-55,40,-50,398,"2,090","7,032",1,100,"71,105","86,921","17,060",62,40,"1,603",28,503,-55,40,-50,398,"2,090","7,032",1,100,"71,105","86,921","17,060",62,40,"1,603",28,503,-55,40,-50,398,"2,090","7,032",0,0,,,,,,,,,,,,,,,1,100,"71,105","86,921","17,060",62,40,"1,603",28,503,-55,40,-50,398,"2,090","7,032",1,100,"71,105","86,921","17,060",62,40,"1,603",28,503,-55,40,-50,398,"2,090","7,032"
C8,1,100,"61,295","84,726","17,277",32,17,"2,056",211,564,36,43,-109,349,"2,674","7,260",1,100,"61,295","84,726","17,277",32,17,"2,056",211,564,36,43,-109,349,"2,674","7,260",1,100,"61,295","84,726","17,277",32,17,"2,056",211,564,36,43,-109,349,"2,674","7,260",1,100,"61,295","84,726","17,277",32,17,"2,056",211,564,36,43,-109,349,"2,674","7,260",1,100,"61,295","84,726","17,277",32,17,"2,056",211,564,36,43,-109,349,"2,674","7,260",1,100,"61,295","84,726","17,277",32,17,"2,056",211,564,36,43,-109,349,"2,674","7,260",0,0,,,,,,,,,,,,,,,1,100,"61,295","84,726","17,277",32,17,"2,056",211,564,36,43,-109,349,"2,674","7,260",1,100,"61,295","84,726","17,277",32,17,"2,056",211,564,36,43,-109,349,"2,674","7,260"
C9,1,100,"77,651","89,468","16,397",76,14,"1,085",21,919,98,43,-24,303,"1,572","7,486",1,100,"77,651","89,468","16,397",76,14,"1,085",21,919,98,43,-24,303,"1,572","7,486",1,100,"77,651","89,468","16,397",76,14,"1,085",21,919,98,43,-24,303,"1,572","7,486",1,100,"77,651","89,468","16,397",76,14,"1,085",21,919,98,43,-24,303,"1,572","7,486",1,100,"77,651","89,468","16,397",76,14,"1,085",21,919,98,43,-24,303,"1,572","7,486",1,100,"77,651","89,468","16,397",76,14,"1,085",21,919,98,43,-24,303,"1,572","7,486",0,0,,,,,,,,,,,,,,,1,100,"77,651","89,468","16,397",76,14,"1,085",21,919,98,43,-24,303,"1,572","7,486",1,100,"77,651","89,468","16,397",76,14,"1,085",21,919,98,43,-24,303,"1,572","7,486"
C10,1,100,"61,656","83,348","13,509",12,12,590,188,260,29,33,-40,428,"1,459","7,680",1,100,"61,656","83,348","13,509",12,12,590,188,260,29,33,-40,428,"1,459","7,680",1,100,"61,656","83,348","13,509",12,12,590,188,260,29,33,-40,428,"1,459","7,680",1,100,"61,656","83,348","13,509",12,12,590,188,260,29,33,-40,428,"1,459","7,680",1,100,"61,656","83,348","13,509",12,12,590,188,260,29,33,-40,428,"1,459","7,680",1,100,"61,656","83,348","13,509",12,12,590,188,260,29,33,-40,428,"1,459","7,680",0,0,,,,,,,,,,,,,,,1,100,"61,656","83,348","13,509",12,12,590,188,260,29,33,-40,428,"1,459","7,680",1,100,"61,656","83,348","13,509",12,12,590,188,260,29,33,-40,428,"1,459","7,680"
C11,1,100,"63,767","81,723","12,307",254,32,"1,129",44,"2,712",8,27,-43,223,"1,696","7,901",1,100,"63,767","81,723","12,307",254,32,"1,129",44,"2,712",8,27,-43,223,"1,696","7,901",1,100,"63,767","81,723","12,307",254,32,"1,129",44,"2,712",8,27,-43,223,"1,696","7,901",1,100,"63,767","81,723","12,307",254,32,"1,129",44,"2,712",8,27,-43,223,"1,696","7,901",1,100,"63,767","81,723","12,307",254,32,"1,129",44,"2,712",8,27,-43,223,"1,696","7,901",1,100,"63,767","81,723","12,307",254,32,"1,129",44,"2,712",8,27,-43,223,"1,696","7,901",0,0,,,,,,,,,,,,,,,1,100,"63,767","81,723","12,307",254,32,"1,129",44,"2,712",8,27,-43,223,"1,696","7,901",1,100,"63,767","81,723","12,307",254,32,"1,129",44,"2,712",8,27,-43,223,"1,696","7,901"
C12,1,100,"70,424","85,866","11,535",186,19,998,-13,"1,330",-14,32,-2,390,"1,346","8,113",1,100,"70,424","85,866","11,535",186,19,998,-13,"1,330",-14,32,-2,390,"1,346","8,113",1,100,"70,424","85,866","11,535",186,19,998,-13,"1,330",-14,32,-2,390,"1,346","8,113",1,100,"70,424","85,866","11,535",186,19,998,-13,"1,330",-14,32,-2,390,"1,346","8,113",1,100,"70,424","85,866","11,535",186,19,998,-13,"1,330",-14,32,-2,390,"1,346","8,113",1,100,"70,424","85,866","11,535",186,19,998,-13,"1,330",-14,32,-2,390,"1,346","8,113",0,0,,,,,,,,,,,,,,,1,100,"70,424","85,866","11,535",186,19,998,-13,"1,330",-14,32,-2,390,"1,346","8,113",1,100,"70,424","85,866","11,535",186,19,998,-13,"1,330",-14,32,-2,390,"1,346","8,113"
D1,1,100,"72,855","87,460","14,935",164,-20,"1,512",37,808,-206,24,-62,255,"2,573","10,832",1,100,"72,855","87,460","14,935",164,-20,"1,512",37,808,-206,24,-62,255,"2,573","10,832",1,100,"72,855","87,460","14,935",164,-20,"1,512",37,808,-206,24,-62,255,"2,573","10,832",1,100,"72,855","87,460","14,935",164,-20,"1,512",37,808,-206,24,-62,255,"2,573","10,832",1,100,"72,855","87,460","14,935",164,-20,"1,512",37,808,-206,24,-62,255,"2,573","10,832",1,100,"72,855","87,460","14,935",164,-20,"1,512",37,808,-206,24,-62,255,"2,573","10,832",0,0,,,,,,,,,,,,,,,1,100,"72,855","87,460","14,935",164,-20,"1,512",37,808,-206,24,-62,255,"2,573","10,832",1,100,"72,855","87,460","14,935",164,-20,"1,512",37,808,-206,24,-62,255,"2,573","10,832"
D2,1,100,"70,920","88,520","15,830",123,-10,"1,176",21,644,-38,-1,-30,233,"1,476","10,640",1,100,"70,920","88,520","15,830",123,-10,"1,176",21,644,-38,-1,-30,233,"1,476","10,640",1,100,"70,920","88,520","15,830",123,-10,"1,176",21,644,-38,-1,-30,233,"1,476","10,640",1,100,"70,920","88,520","15,830",123,-10,"1,176",21,644,-38,-1,-30,233,"1,476","10,640",1,100,"70,920","88,520","15,830",123,-10,"1,176",21,644,-38,-1,-30,233,"1,476","10,640",1,100,"70,920","88,520","15,830",123,-10,"1,176",21,644,-38,-1,-30,233,"1,476","10,640",0,0,,,,,,,,,,,,,,,1,100,"70,920","88,520","15,830",123,-10,"1,176",21,644,-38,-1,-30,233,"1,476","10,640",1,100,"70,920","88,520","15,830",123,-10,"1,176",21,644,-38,-1,-30,233,"1,476","10,640"
D3,1,100,"84,855","93,924","14,976",59,-4,"1,203",-54,458,2,60,35,347,"1,026","10,438",1,100,"84,855","93,924","14,976",59,-4,"1,203",-54,458,2,60,35,347,"1,026","10,438",1,100,"84,855","93,924","14,976",59,-4,"1,203",-54,458,2,60,35,347,"1,026","10,438",1,100,"84,855","93,924","14,976",59,-4,"1,203",-54,458,2,60,35,347,"1,026","10,438",1,100,"84,855","93,924","14,976",59,-4,"1,203",-54,458,2,60,35,347,"1,026","10,438",1,100,"84,855","93,924","14,976",59,-4,"1,203",-54,458,2,60,35,347,"1,026","10,438",0,0,,,,,,,,,,,,,,,1,100,"84,855","93,924","14,976",59,-4,"1,203",-54,458,2,60,35,347,"1,026","10,438",1,100,"84,855","93,924","14,976",59,-4,"1,203",-54,458,2,60,35,347,"1,026","10,438"
D4,1,100,"78,019","87,975","18,955",98,29,"1,391",8,630,-122,10,12,334,"2,625","10,237",1,100,"78,019","87,975","18,955",98,29,"1,391",8,630,-122,10,12,334,"2,625","10,237",1,100,"78,019","87,975","18,955",98,29,"1,391",8,630,-122,10,12,334,"2,625","10,237",1,100,"78,019","87,975","18,955",98,29,"1,391",8,630,-122,10,12,334,"2,625","10,237",1,100,"78,019","87,975","18,955",98,29,"1,391",8,630,-122,10,12,334,"2,625","10,237",1,100,"78,019","87,975","18,955",98,29,"1,391",8,630,-122,10,12,334,"2,625","10,237",0,0,,,,,,,,,,,,,,,1,100,"78,019","87,975","18,955",98,29,"1,391",8,630,-122,10,12,334,"2,625","10,237",1,100,"78,019","87,975","18,955",98,29,"1,391",8,630,-122,10,12,334,"2,625","10,237"
D5,1,100,"69,753","85,965","12,582",55,17,975,-12,966,-16,50,-41,286,"1,796","10,028",1,100,"69,753","85,965","12,582",55,17,975,-12,966,-16,50,-41,286,"1,796","10,028",1,100,"69,753","85,965","12,582",55,17,975,-12,966,-16,50,-41,286,"1,796","10,028",1,100,"69,753","85,965","12,582",55,17,975,-12,966,-16,50,-41,286,"1,796","10,028",1,100,"69,753","85,965","12,582",55,17,975,-12,966,-16,50,-41,286,"1,796","10,028",1,100,"69,753","85,965","12,582",55,17,975,-12,966,-16,50,-41,286,"1,796","10,028",0,0,,,,,,,,,,,,,,,1,100,"69,753","85,965","12,582",55,17,975,-12,966,-16,50,-41,286,"1,796","10,028",1,100,"69,753","85,965","12,582",55,17,975,-12,966,-16,50,-41,286,"1,796","10,028"
D6,1,100,"70,949","86,009","12,354",-34,-2,"1,725",89,879,-58,-3,-9,253,"1,837","9,792",1,100,"70,949","86,009","12,354",-34,-2,"1,725",89,879,-58,-3,-9,253,"1,837","9,792",1,100,"70,949","86,009","12,354",-34,-2,"1,725",89,879,-58,-3,-9,253,"1,837","9,792",1,100,"70,949","86,009","12,354",-34,-2,"1,725",89,879,-58,-3,-9,253,"1,837","9,792",1,100,"70,949","86,009","12,354",-34,-2,"1,725",89,879,-58,-3,-9,253,"1,837","9,792",1,100,"70,949","86,009","12,354",-34,-2,"1,725",89,879,-58,-3,-9,253,"1,837","9,792",0,0,,,,,,,,,,,,,,,1,100,"70,949","86,009","12,354",-34,-2,"1,725",89,879,-58,-3,-9,253,"1,837","9,792",1,100,"70,949","86,009","12,354",-34,-2,"1,725",89,879,-58,-3,-9,253,"1,837","9,792"
D7,1,100,"66,945","83,772","13,491",156,48,"1,341",100,"1,194",-59,14,-51,357,"2,101","9,586",1,100,"66,945","83,772","13,491",156,48,"1,341",100,"1,194",-59,14,-51,357,"2,101","9,586",1,100,"66,945","83,772","13,491",156,48,"1,341",100,"1,194",-59,14,-51,357,"2,101","9,586",1,100,"66,945","83,772","13,491",156,48,"1,341",100,"1,194",-59,14,-51,357,"2,101","9,586",1,100,"66,945","83,772","13,491",156,48,"1,341",100,"1,194",-59,14,-51,357,"2,101","9,586",1,100,"66,945","83,772","13,491",156,48,"1,341",100,"1,194",-59,14,-51,357,"2,101","9,586",0,0,,,,,,,,,,,,,,,1,100,"66,945","83,772","13,491",156,48,"1,341",100,"1,194",-59,14,-51,357,"2,101","9,586",1,100,"66,945","83,772","13,491",156,48,"1,341",100,"1,194",-59,14,-51,357,"2,101","9,586"
D8,1,100,"72,824","86,995","12,839",-1,11,"1,288",733,"1,016",-3,11,-113,246,"1,848","9,382",1,100,"72,824","86,995","12,839",-1,11,"1,288",733,"1,016",-3,11,-113,246,"1,848","9,382",1,100,"72,824","86,995","12,839",-1,11,"1,288",733,"1,016",-3,11,-113,246,"1,848","9,382",1,100,"72,824","86,995","12,839",-1,11,"1,288",733,"1,016",-3,11,-113,246,"1,848","9,382",1,100,"72,824","86,995","12,839",-1,11,"1,288",733,"1,016",-3,11,-113,246,"1,848","9,382",1,100,"72,824","86,995","12,839",-1,11,"1,288",733,"1,016",-3,11,-113,246,"1,848","9,382",0,0,,,,,,,,,,,,,,,1,100,"72,824","86,995","12,839",-1,11,"1,288",733,"1,016",-3,11,-113,246,"1,848","9,382",1,100,"72,824","86,995","12,839",-1,11,"1,288",733,"1,016",-3,11,-113,246,"1,848","9,382"
D9,1,100,"63,584","84,474","16,373",39,9,"1,004",26,352,-16,5,13,248,"1,670","9,166",1,100,"63,584","84,474","16,373",39,9,"1,004",26,352,-16,5,13,248,"1,670","9,166",1,100,"63,584","84,474","16,373",39,9,"1,004",26,352,-16,5,13,248,"1,670","9,166",1,100,"63,584","84,474","16,373",39,9,"1,004",26,352,-16,5,13,248,"1,670","9,166",1,100,"63,584","84,474","16,373",39,9,"1,004",26,352,-16,5,13,248,"1,670","9,166",1,100,"63,584","84,474","16,373",39,9,"1,004",26,352,-16,5,13,248,"1,670","9,166",0,0,,,,,,,,,,,,,,,1,100,"63,584","84,474","16,373",39,9,"1,004",26,352,-16,5,13,248,"1,670","9,166",1,100,"63,584","84,474","16,373",39,9,"1,004",26,352,-16,5,13,248,"1,670","9,166"
D10,1,100,"72,467","86,322","14,434",79,-4,"1,425",88,999,-71,9,-11,228,"1,406","8,911",1,100,"72,467","86,322","14,434",79,-4,"1,425",88,999,-71,9,-11,228,"1,406","8,911",1,100,"72,467","86,322","14,434",79,-4,"1,425",88,999,-71,9,-11,228,"1,406","8,911",1,100,"72,467","86,322","14,434",79,-4,"1,425",88,999,-71,9,-11,228,"1,406","8,911",1,100,"72,467","86,322","14,434",79,-4,"1,425",88,999,-71,9,-11,228,"1,406","8,911",1,100,"72,467","86,322","14,434",79,-4,"1,425",88,999,-71,9,-11,228,"1,406","8,911",0,0,,,,,,,,,,,,,,,1,100,"72,467","86,322","14,434",79,-4,"1,425",88,999,-71,9,-11,228,"1,406","8,911",1,100,"72,467","86,322","14,434",79,-4,"1,425",88,999,-71,9,-11,228,"1,406","8,911"
D11,1,100,"66,611","85,535","14,199",95,9,937,116,"2,660",5,7,21,345,"1,825","8,606",1,100,"66,611","85,535","14,199",95,9,937,116,"2,660",5,7,21,345,"1,825","8,606",1,100,"66,611","85,535","14,199",95,9,937,116,"2,660",5,7,21,345,"1,825","8,606",1,100,"66,611","85,535","14,199",95,9,937,116,"2,660",5,7,21,345,"1,825","8,606",1,100,"66,611","85,535","14,199",95,9,937,116,"2,660",5,7,21,345,"1,825","8,606",1,100,"66,611","85,535","14,199",95,9,937,116,"2,660",5,7,21,345,"1,825","8,606",0,0,,,,,,,,,,,,,,,1,100,"66,611","85,535","14,199",95,9,937,116,"2,660",5,7,21,345,"1,825","8,606",1,100,"66,611","85,535","14,199",95,9,937,116,"2,660",5,7,21,345,"1,825","8,606"
D12,1,100,"73,743","87,652","12,906",70,47,"1,104",207,"1,707",-83,26,31,347,"2,243","8,351",1,100,"73,743","87,652","12,906",70,47,"1,104",207,"1,707",-83,26,31,347,"2,243","8,351",1,100,"73,743","87,652","12,906",70,47,"1,104",207,"1,707",-83,26,31,347,"2,243","8,351",1,100,"73,743","87,652","12,906",70,47,"1,104",207,"1,707",-83,26,31,347,"2,243","8,351",1,100,"73,743","87,652","12,906",70,47,"1,104",207,"1,707",-83,26,31,347,"2,243","8,351",1,100,"73,743","87,652","12,906",70,47,"1,104",207,"1,707",-83,26,31,347,"2,243","8,351",0,0,,,,,,,,,,,,,,,1,100,"73,743","87,652","12,906",70,47,"1,104",207,"1,707",-83,26,31,347,"2,243","8,351",1,100,"73,743","87,652","12,906",70,47,"1,104",207,"1,707",-83,26,31,347,"2,243","8,351"
