Well,Cells #Events,Cells %Parent,Cells FSC-A Median,Cells FSC-W Median,Cells SSC-A Median,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Median,Cells CD19 488 530/30-A Median,Cells Live/Dead V405 450/50-A Median,Cells CD7/10 V405 525/50-A Median,Cells V405 780/60-A Median,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Median,Singlets FSC-W Median,Singlets SSC-A Median,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Median,Singlets CD19 488 530/30-A Median,Singlets Live/Dead V405 450/50-A Median,Singlets CD7/10 V405 525/50-A Median,Singlets V405 780/60-A Median,Singlets Time Median,Live cells #Events,Live cells %Parent,Live cells FSC-A Median,Live cells FSC-W Median,Live cells SSC-A Median,Live cells CD33 640 670/30-A Median,Live cells CD45RA 640 730/45-A Median,Live cells CD34 640 780/60-A Median,Live cells CD90 561 582/15-A Median,Live cells CD49f 561 670/14-A Median,Live cells CD38 561 780/60-A Median,Live cells CD19 488 530/30-A Median,Live cells Live/Dead V405 450/50-A Median,Live cells CD7/10 V405 525/50-A Median,Live cells V405 780/60-A Median,Live cells Time Median,CD19 neg #Events,CD19 neg %Parent,CD19 neg FSC-A Median,CD19 neg FSC-W Median,CD19 neg SSC-A Median,CD19 neg CD33 640 670/30-A Median,CD19 neg CD45RA 640 730/45-A Median,CD19 neg CD34 640 780/60-A Median,CD19 neg CD90 561 582/15-A Median,CD19 neg CD49f 561 670/14-A Median,CD19 neg CD38 561 780/60-A Median,CD19 neg CD19 488 530/30-A Median,CD19 neg Live/Dead V405 450/50-A Median,CD19 neg CD7/10 V405 525/50-A Median,CD19 neg V405 780/60-A Median,CD19 neg Time Median,34+/33- #Events,34+/33- %Parent,34+/33- FSC-A Median,34+/33- FSC-W Median,34+/33- SSC-A Median,34+/33- CD33 640 670/30-A Median,34+/33- CD45RA 640 730/45-A Median,34+/33- CD34 640 780/60-A Median,34+/33- CD90 561 582/15-A Median,34+/33- CD49f 561 670/14-A Median,34+/33- CD38 561 780/60-A Median,34+/33- CD19 488 530/30-A Median,34+/33- Live/Dead V405 450/50-A Median,34+/33- CD7/10 V405 525/50-A Median,34+/33- V405 780/60-A Median,34+/33- Time Median,34+/45dim #Events,34+/45dim %Parent,34+/45dim FSC-A Median,34+/45dim FSC-W Median,34+/45dim SSC-A Median,34+/45dim CD33 640 670/30-A Median,34+/45dim CD45RA 640 730/45-A Median,34+/45dim CD34 640 780/60-A Median,34+/45dim CD90 561 582/15-A Median,34+/45dim CD49f 561 670/14-A Median,34+/45dim CD38 561 780/60-A Median,34+/45dim CD19 488 530/30-A Median,34+/45dim Live/Dead V405 450/50-A Median,34+/45dim CD7/10 V405 525/50-A Median,34+/45dim V405 780/60-A Median,34+/45dim Time Median,CD38/CD34+ #Events,CD38/CD34+ %Parent,CD38/CD34+ FSC-A Median,CD38/CD34+ FSC-W Median,CD38/CD34+ SSC-A Median,CD38/CD34+ CD33 640 670/30-A Median,CD38/CD34+ CD45RA 640 730/45-A Median,CD38/CD34+ CD34 640 780/60-A Median,CD38/CD34+ CD90 561 582/15-A Median,CD38/CD34+ CD49f 561 670/14-A Median,CD38/CD34+ CD38 561 780/60-A Median,CD38/CD34+ CD19 488 530/30-A Median,CD38/CD34+ Live/Dead V405 450/50-A Median,CD38/CD34+ CD7/10 V405 525/50-A Median,CD38/CD34+ V405 780/60-A Median,CD38/CD34+ Time Median,CD38-/34+ #Events,CD38-/34+ %Parent,CD38-/34+ FSC-A Median,CD38-/34+ FSC-W Median,CD38-/34+ SSC-A Median,CD38-/34+ CD33 640 670/30-A Median,CD38-/34+ CD45RA 640 730/45-A Median,CD38-/34+ CD34 640 780/60-A Median,CD38-/34+ CD90 561 582/15-A Median,CD38-/34+ CD49f 561 670/14-A Median,CD38-/34+ CD38 561 780/60-A Median,CD38-/34+ CD19 488 530/30-A Median,CD38-/34+ Live/Dead V405 450/50-A Median,CD38-/34+ CD7/10 V405 525/50-A Median,CD38-/34+ V405 780/60-A Median,CD38-/34+ Time Median,HSC pool #Events,HSC pool %Parent,HSC pool FSC-A Median,HSC pool FSC-W Median,HSC pool SSC-A Median,HSC pool CD33 640 670/30-A Median,HSC pool CD45RA 640 730/45-A Median,HSC pool CD34 640 780/60-A Median,HSC pool CD90 561 582/15-A Median,HSC pool CD49f 561 670/14-A Median,HSC pool CD38 561 780/60-A Median,HSC pool CD19 488 530/30-A Median,HSC pool Live/Dead V405 450/50-A Median,HSC pool CD7/10 V405 525/50-A Median,HSC pool V405 780/60-A Median,HSC pool Time Median
B10,1,100,"74,261","87,039","15,547",-9,41,"1,387",-33,"1,667",-117,14,-80,369,"1,242","4,332",1,100,"74,261","87,039","15,547",-9,41,"1,387",-33,"1,667",-117,14,-80,369,"1,242","4,332",1,100,"74,261","87,039","15,547",-9,41,"1,387",-33,"1,667",-117,14,-80,369,"1,242","4,332",1,100,"74,261","87,039","15,547",-9,41,"1,387",-33,"1,667",-117,14,-80,369,"1,242","4,332",1,100,"74,261","87,039","15,547",-9,41,"1,387",-33,"1,667",-117,14,-80,369,"1,242","4,332",1,100,"74,261","87,039","15,547",-9,41,"1,387",-33,"1,667",-117,14,-80,369,"1,242","4,332",0,0,,,,,,,,,,,,,,,1,100,"74,261","87,039","15,547",-9,41,"1,387",-33,"1,667",-117,14,-80,369,"1,242","4,332",1,100,"74,261","87,039","15,547",-9,41,"1,387",-33,"1,667",-117,14,-80,369,"1,242","4,332"
B11,1,100,"70,725","89,040","20,082",210,27,"1,382",137,460,96,20,16,251,"1,341","4,119",1,100,"70,725","89,040","20,082",210,27,"1,382",137,460,96,20,16,251,"1,341","4,119",1,100,"70,725","89,040","20,082",210,27,"1,382",137,460,96,20,16,251,"1,341","4,119",1,100,"70,725","89,040","20,082",210,27,"1,382",137,460,96,20,16,251,"1,341","4,119",1,100,"70,725","89,040","20,082",210,27,"1,382",137,460,96,20,16,251,"1,341","4,119",1,100,"70,725","89,040","20,082",210,27,"1,382",137,460,96,20,16,251,"1,341","4,119",0,0,,,,,,,,,,,,,,,1,100,"70,725","89,040","20,082",210,27,"1,382",137,460,96,20,16,251,"1,341","4,119",1,100,"70,725","89,040","20,082",210,27,"1,382",137,460,96,20,16,251,"1,341","4,119"
B12,1,100,"70,165","92,581","24,155",170,12,"1,231",11,767,-103,32,66,266,"1,154","3,904",1,100,"70,165","92,581","24,155",170,12,"1,231",11,767,-103,32,66,266,"1,154","3,904",1,100,"70,165","92,581","24,155",170,12,"1,231",11,767,-103,32,66,266,"1,154","3,904",1,100,"70,165","92,581","24,155",170,12,"1,231",11,767,-103,32,66,266,"1,154","3,904",1,100,"70,165","92,581","24,155",170,12,"1,231",11,767,-103,32,66,266,"1,154","3,904",1,100,"70,165","92,581","24,155",170,12,"1,231",11,767,-103,32,66,266,"1,154","3,904",0,0,,,,,,,,,,,,,,,1,100,"70,165","92,581","24,155",170,12,"1,231",11,767,-103,32,66,266,"1,154","3,904",1,100,"70,165","92,581","24,155",170,12,"1,231",11,767,-103,32,66,266,"1,154","3,904"
C1,1,100,"68,977","84,100","13,211",-15,32,"1,144",128,738,-21,4,37,302,"1,528","6,510",1,100,"68,977","84,100","13,211",-15,32,"1,144",128,738,-21,4,37,302,"1,528","6,510",1,100,"68,977","84,100","13,211",-15,32,"1,144",128,738,-21,4,37,302,"1,528","6,510",1,100,"68,977","84,100","13,211",-15,32,"1,144",128,738,-21,4,37,302,"1,528","6,510",1,100,"68,977","84,100","13,211",-15,32,"1,144",128,738,-21,4,37,302,"1,528","6,510",1,100,"68,977","84,100","13,211",-15,32,"1,144",128,738,-21,4,37,302,"1,528","6,510",0,0,,,,,,,,,,,,,,,1,100,"68,977","84,100","13,211",-15,32,"1,144",128,738,-21,4,37,302,"1,528","6,510",1,100,"68,977","84,100","13,211",-15,32,"1,144",128,738,-21,4,37,302,"1,528","6,510"
C2,1,100,"70,342","87,328","16,376",4,-4,"1,043",88,183,50,22,-9,567,891,"6,718",1,100,"70,342","87,328","16,376",4,-4,"1,043",88,183,50,22,-9,567,891,"6,718",1,100,"70,342","87,328","16,376",4,-4,"1,043",88,183,50,22,-9,567,891,"6,718",1,100,"70,342","87,328","16,376",4,-4,"1,043",88,183,50,22,-9,567,891,"6,718",1,100,"70,342","87,328","16,376",4,-4,"1,043",88,183,50,22,-9,567,891,"6,718",1,100,"70,342","87,328","16,376",4,-4,"1,043",88,183,50,22,-9,567,891,"6,718",0,0,,,,,,,,,,,,,,,1,100,"70,342","87,328","16,376",4,-4,"1,043",88,183,50,22,-9,567,891,"6,718",1,100,"70,342","87,328","16,376",4,-4,"1,043",88,183,50,22,-9,567,891,"6,718"
C3,1,100,"53,682","81,204","14,196",65,19,"1,572",-59,"1,352",-16,30,-39,266,"1,752","6,926",1,100,"53,682","81,204","14,196",65,19,"1,572",-59,"1,352",-16,30,-39,266,"1,752","6,926",1,100,"53,682","81,204","14,196",65,19,"1,572",-59,"1,352",-16,30,-39,266,"1,752","6,926",1,100,"53,682","81,204","14,196",65,19,"1,572",-59,"1,352",-16,30,-39,266,"1,752","6,926",1,100,"53,682","81,204","14,196",65,19,"1,572",-59,"1,352",-16,30,-39,266,"1,752","6,926",1,100,"53,682","81,204","14,196",65,19,"1,572",-59,"1,352",-16,30,-39,266,"1,752","6,926",0,0,,,,,,,,,,,,,,,1,100,"53,682","81,204","14,196",65,19,"1,572",-59,"1,352",-16,30,-39,266,"1,752","6,926",1,100,"53,682","81,204","14,196",65,19,"1,572",-59,"1,352",-16,30,-39,266,"1,752","6,926"
C4,1,100,"60,015","82,625","13,021",349,14,"1,822",742,"1,230",-102,19,-43,360,"2,820","7,160",1,100,"60,015","82,625","13,021",349,14,"1,822",742,"1,230",-102,19,-43,360,"2,820","7,160",1,100,"60,015","82,625","13,021",349,14,"1,822",742,"1,230",-102,19,-43,360,"2,820","7,160",1,100,"60,015","82,625","13,021",349,14,"1,822",742,"1,230",-102,19,-43,360,"2,820","7,160",1,100,"60,015","82,625","13,021",349,14,"1,822",742,"1,230",-102,19,-43,360,"2,820","7,160",1,100,"60,015","82,625","13,021",349,14,"1,822",742,"1,230",-102,19,-43,360,"2,820","7,160",0,0,,,,,,,,,,,,,,,1,100,"60,015","82,625","13,021",349,14,"1,822",742,"1,230",-102,19,-43,360,"2,820","7,160",1,100,"60,015","82,625","13,021",349,14,"1,822",742,"1,230",-102,19,-43,360,"2,820","7,160"
C5,1,100,"57,626","85,088","14,968",120,20,"1,875",59,"1,396",-12,30,-4,396,"3,137","7,364",1,100,"57,626","85,088","14,968",120,20,"1,875",59,"1,396",-12,30,-4,396,"3,137","7,364",1,100,"57,626","85,088","14,968",120,20,"1,875",59,"1,396",-12,30,-4,396,"3,137","7,364",1,100,"57,626","85,088","14,968",120,20,"1,875",59,"1,396",-12,30,-4,396,"3,137","7,364",1,100,"57,626","85,088","14,968",120,20,"1,875",59,"1,396",-12,30,-4,396,"3,137","7,364",1,100,"57,626","85,088","14,968",120,20,"1,875",59,"1,396",-12,30,-4,396,"3,137","7,364",0,0,,,,,,,,,,,,,,,1,100,"57,626","85,088","14,968",120,20,"1,875",59,"1,396",-12,30,-4,396,"3,137","7,364",1,100,"57,626","85,088","14,968",120,20,"1,875",59,"1,396",-12,30,-4,396,"3,137","7,364"
C6,1,100,"69,127","85,609","13,037",120,25,"1,390","1,272","1,802",-95,-1,-55,316,"3,257","7,579",1,100,"69,127","85,609","13,037",120,25,"1,390","1,272","1,802",-95,-1,-55,316,"3,257","7,579",1,100,"69,127","85,609","13,037",120,25,"1,390","1,272","1,802",-95,-1,-55,316,"3,257","7,579",1,100,"69,127","85,609","13,037",120,25,"1,390","1,272","1,802",-95,-1,-55,316,"3,257","7,579",1,100,"69,127","85,609","13,037",120,25,"1,390","1,272","1,802",-95,-1,-55,316,"3,257","7,579",1,100,"69,127","85,609","13,037",120,25,"1,390","1,272","1,802",-95,-1,-55,316,"3,257","7,579",0,0,,,,,,,,,,,,,,,1,100,"69,127","85,609","13,037",120,25,"1,390","1,272","1,802",-95,-1,-55,316,"3,257","7,579",1,100,"69,127","85,609","13,037",120,25,"1,390","1,272","1,802",-95,-1,-55,316,"3,257","7,579"
C7,1,100,"74,650","87,406","16,742",-37,29,"1,347",18,"1,437",-74,35,-97,418,"2,806","7,798",1,100,"74,650","87,406","16,742",-37,29,"1,347",18,"1,437",-74,35,-97,418,"2,806","7,798",1,100,"74,650","87,406","16,742",-37,29,"1,347",18,"1,437",-74,35,-97,418,"2,806","7,798",1,100,"74,650","87,406","16,742",-37,29,"1,347",18,"1,437",-74,35,-97,418,"2,806","7,798",1,100,"74,650","87,406","16,742",-37,29,"1,347",18,"1,437",-74,35,-97,418,"2,806","7,798",1,100,"74,650","87,406","16,742",-37,29,"1,347",18,"1,437",-74,35,-97,418,"2,806","7,798",0,0,,,,,,,,,,,,,,,1,100,"74,650","87,406","16,742",-37,29,"1,347",18,"1,437",-74,35,-97,418,"2,806","7,798",1,100,"74,650","87,406","16,742",-37,29,"1,347",18,"1,437",-74,35,-97,418,"2,806","7,798"
C8,1,100,"65,641","85,722","10,956",69,32,"1,346",6,"1,384",47,-1,-50,294,"1,200","8,047",1,100,"65,641","85,722","10,956",69,32,"1,346",6,"1,384",47,-1,-50,294,"1,200","8,047",1,100,"65,641","85,722","10,956",69,32,"1,346",6,"1,384",47,-1,-50,294,"1,200","8,047",1,100,"65,641","85,722","10,956",69,32,"1,346",6,"1,384",47,-1,-50,294,"1,200","8,047",1,100,"65,641","85,722","10,956",69,32,"1,346",6,"1,384",47,-1,-50,294,"1,200","8,047",1,100,"65,641","85,722","10,956",69,32,"1,346",6,"1,384",47,-1,-50,294,"1,200","8,047",0,0,,,,,,,,,,,,,,,1,100,"65,641","85,722","10,956",69,32,"1,346",6,"1,384",47,-1,-50,294,"1,200","8,047",1,100,"65,641","85,722","10,956",69,32,"1,346",6,"1,384",47,-1,-50,294,"1,200","8,047"
C9,1,100,"59,368","84,398","16,974",65,56,"1,692","2,012","2,160",-55,40,-152,444,"3,327","8,268",1,100,"59,368","84,398","16,974",65,56,"1,692","2,012","2,160",-55,40,-152,444,"3,327","8,268",1,100,"59,368","84,398","16,974",65,56,"1,692","2,012","2,160",-55,40,-152,444,"3,327","8,268",1,100,"59,368","84,398","16,974",65,56,"1,692","2,012","2,160",-55,40,-152,444,"3,327","8,268",1,100,"59,368","84,398","16,974",65,56,"1,692","2,012","2,160",-55,40,-152,444,"3,327","8,268",1,100,"59,368","84,398","16,974",65,56,"1,692","2,012","2,160",-55,40,-152,444,"3,327","8,268",0,0,,,,,,,,,,,,,,,1,100,"59,368","84,398","16,974",65,56,"1,692","2,012","2,160",-55,40,-152,444,"3,327","8,268",1,100,"59,368","84,398","16,974",65,56,"1,692","2,012","2,160",-55,40,-152,444,"3,327","8,268"
C10,1,100,"69,130","85,107","14,124",4,14,819,570,"1,940",-137,10,-91,341,"2,372","8,465",1,100,"69,130","85,107","14,124",4,14,819,570,"1,940",-137,10,-91,341,"2,372","8,465",1,100,"69,130","85,107","14,124",4,14,819,570,"1,940",-137,10,-91,341,"2,372","8,465",1,100,"69,130","85,107","14,124",4,14,819,570,"1,940",-137,10,-91,341,"2,372","8,465",1,100,"69,130","85,107","14,124",4,14,819,570,"1,940",-137,10,-91,341,"2,372","8,465",1,100,"69,130","85,107","14,124",4,14,819,570,"1,940",-137,10,-91,341,"2,372","8,465",0,0,,,,,,,,,,,,,,,1,100,"69,130","85,107","14,124",4,14,819,570,"1,940",-137,10,-91,341,"2,372","8,465",1,100,"69,130","85,107","14,124",4,14,819,570,"1,940",-137,10,-91,341,"2,372","8,465"
C11,1,100,"74,985","91,403","12,031",5,44,"1,124",31,968,-64,33,27,283,"1,447","8,677",1,100,"74,985","91,403","12,031",5,44,"1,124",31,968,-64,33,27,283,"1,447","8,677",1,100,"74,985","91,403","12,031",5,44,"1,124",31,968,-64,33,27,283,"1,447","8,677",1,100,"74,985","91,403","12,031",5,44,"1,124",31,968,-64,33,27,283,"1,447","8,677",1,100,"74,985","91,403","12,031",5,44,"1,124",31,968,-64,33,27,283,"1,447","8,677",1,100,"74,985","91,403","12,031",5,44,"1,124",31,968,-64,33,27,283,"1,447","8,677",0,0,,,,,,,,,,,,,,,1,100,"74,985","91,403","12,031",5,44,"1,124",31,968,-64,33,27,283,"1,447","8,677",1,100,"74,985","91,403","12,031",5,44,"1,124",31,968,-64,33,27,283,"1,447","8,677"
C12,1,100,"79,442","92,040","21,348",101,53,"1,450",-67,"1,467",-97,18,-109,337,"2,694","8,933",1,100,"79,442","92,040","21,348",101,53,"1,450",-67,"1,467",-97,18,-109,337,"2,694","8,933",1,100,"79,442","92,040","21,348",101,53,"1,450",-67,"1,467",-97,18,-109,337,"2,694","8,933",1,100,"79,442","92,040","21,348",101,53,"1,450",-67,"1,467",-97,18,-109,337,"2,694","8,933",1,100,"79,442","92,040","21,348",101,53,"1,450",-67,"1,467",-97,18,-109,337,"2,694","8,933",1,100,"79,442","92,040","21,348",101,53,"1,450",-67,"1,467",-97,18,-109,337,"2,694","8,933",0,0,,,,,,,,,,,,,,,1,100,"79,442","92,040","21,348",101,53,"1,450",-67,"1,467",-97,18,-109,337,"2,694","8,933",1,100,"79,442","92,040","21,348",101,53,"1,450",-67,"1,467",-97,18,-109,337,"2,694","8,933"
D1,1,100,"68,005","85,851","12,653",119,77,"2,092",-18,"1,137",-112,11,-110,294,"2,364","11,540",1,100,"68,005","85,851","12,653",119,77,"2,092",-18,"1,137",-112,11,-110,294,"2,364","11,540",1,100,"68,005","85,851","12,653",119,77,"2,092",-18,"1,137",-112,11,-110,294,"2,364","11,540",1,100,"68,005","85,851","12,653",119,77,"2,092",-18,"1,137",-112,11,-110,294,"2,364","11,540",1,100,"68,005","85,851","12,653",119,77,"2,092",-18,"1,137",-112,11,-110,294,"2,364","11,540",1,100,"68,005","85,851","12,653",119,77,"2,092",-18,"1,137",-112,11,-110,294,"2,364","11,540",0,0,,,,,,,,,,,,,,,1,100,"68,005","85,851","12,653",119,77,"2,092",-18,"1,137",-112,11,-110,294,"2,364","11,540",1,100,"68,005","85,851","12,653",119,77,"2,092",-18,"1,137",-112,11,-110,294,"2,364","11,540"
D2,1,100,"80,788","89,872","16,987",80,28,"1,500",-92,"2,233",36,20,20,380,"2,414","11,332",1,100,"80,788","89,872","16,987",80,28,"1,500",-92,"2,233",36,20,20,380,"2,414","11,332",1,100,"80,788","89,872","16,987",80,28,"1,500",-92,"2,233",36,20,20,380,"2,414","11,332",1,100,"80,788","89,872","16,987",80,28,"1,500",-92,"2,233",36,20,20,380,"2,414","11,332",1,100,"80,788","89,872","16,987",80,28,"1,500",-92,"2,233",36,20,20,380,"2,414","11,332",1,100,"80,788","89,872","16,987",80,28,"1,500",-92,"2,233",36,20,20,380,"2,414","11,332",0,0,,,,,,,,,,,,,,,1,100,"80,788","89,872","16,987",80,28,"1,500",-92,"2,233",36,20,20,380,"2,414","11,332",1,100,"80,788","89,872","16,987",80,28,"1,500",-92,"2,233",36,20,20,380,"2,414","11,332"
D3,1,100,"68,000","89,025","13,497",122,-8,"1,183",4,"2,494",-96,12,-17,276,"1,629","11,135",1,100,"68,000","89,025","13,497",122,-8,"1,183",4,"2,494",-96,12,-17,276,"1,629","11,135",1,100,"68,000","89,025","13,497",122,-8,"1,183",4,"2,494",-96,12,-17,276,"1,629","11,135",1,100,"68,000","89,025","13,497",122,-8,"1,183",4,"2,494",-96,12,-17,276,"1,629","11,135",1,100,"68,000","89,025","13,497",122,-8,"1,183",4,"2,494",-96,12,-17,276,"1,629","11,135",1,100,"68,000","89,025","13,497",122,-8,"1,183",4,"2,494",-96,12,-17,276,"1,629","11,135",0,0,,,,,,,,,,,,,,,1,100,"68,000","89,025","13,497",122,-8,"1,183",4,"2,494",-96,12,-17,276,"1,629","11,135",1,100,"68,000","89,025","13,497",122,-8,"1,183",4,"2,494",-96,12,-17,276,"1,629","11,135"
D4,1,100,"67,330","85,178","14,000",202,13,996,14,601,-7,19,-21,231,"1,651","10,919",1,100,"67,330","85,178","14,000",202,13,996,14,601,-7,19,-21,231,"1,651","10,919",1,100,"67,330","85,178","14,000",202,13,996,14,601,-7,19,-21,231,"1,651","10,919",1,100,"67,330","85,178","14,000",202,13,996,14,601,-7,19,-21,231,"1,651","10,919",1,100,"67,330","85,178","14,000",202,13,996,14,601,-7,19,-21,231,"1,651","10,919",1,100,"67,330","85,178","14,000",202,13,996,14,601,-7,19,-21,231,"1,651","10,919",0,0,,,,,,,,,,,,,,,1,100,"67,330","85,178","14,000",202,13,996,14,601,-7,19,-21,231,"1,651","10,919",1,100,"67,330","85,178","14,000",202,13,996,14,601,-7,19,-21,231,"1,651","10,919"
D5,1,100,"74,420","88,647","13,702",13,3,"1,073",34,"1,040",15,26,37,353,"1,617","10,708",1,100,"74,420","88,647","13,702",13,3,"1,073",34,"1,040",15,26,37,353,"1,617","10,708",1,100,"74,420","88,647","13,702",13,3,"1,073",34,"1,040",15,26,37,353,"1,617","10,708",1,100,"74,420","88,647","13,702",13,3,"1,073",34,"1,040",15,26,37,353,"1,617","10,708",1,100,"74,420","88,647","13,702",13,3,"1,073",34,"1,040",15,26,37,353,"1,617","10,708",1,100,"74,420","88,647","13,702",13,3,"1,073",34,"1,040",15,26,37,353,"1,617","10,708",0,0,,,,,,,,,,,,,,,1,100,"74,420","88,647","13,702",13,3,"1,073",34,"1,040",15,26,37,353,"1,617","10,708",1,100,"74,420","88,647","13,702",13,3,"1,073",34,"1,040",15,26,37,353,"1,617","10,708"
D6,1,100,"76,082","86,882","13,137",15,13,"1,274",125,"1,578",14,26,-92,459,"1,973","10,508",1,100,"76,082","86,882","13,137",15,13,"1,274",125,"1,578",14,26,-92,459,"1,973","10,508",1,100,"76,082","86,882","13,137",15,13,"1,274",125,"1,578",14,26,-92,459,"1,973","10,508",1,100,"76,082","86,882","13,137",15,13,"1,274",125,"1,578",14,26,-92,459,"1,973","10,508",1,100,"76,082","86,882","13,137",15,13,"1,274",125,"1,578",14,26,-92,459,"1,973","10,508",1,100,"76,082","86,882","13,137",15,13,"1,274",125,"1,578",14,26,-92,459,"1,973","10,508",0,0,,,,,,,,,,,,,,,1,100,"76,082","86,882","13,137",15,13,"1,274",125,"1,578",14,26,-92,459,"1,973","10,508",1,100,"76,082","86,882","13,137",15,13,"1,274",125,"1,578",14,26,-92,459,"1,973","10,508"
D7,1,100,"72,350","86,441","12,709",115,-5,"1,198",-12,555,-103,34,-23,365,"2,211","10,246",1,100,"72,350","86,441","12,709",115,-5,"1,198",-12,555,-103,34,-23,365,"2,211","10,246",1,100,"72,350","86,441","12,709",115,-5,"1,198",-12,555,-103,34,-23,365,"2,211","10,246",1,100,"72,350","86,441","12,709",115,-5,"1,198",-12,555,-103,34,-23,365,"2,211","10,246",1,100,"72,350","86,441","12,709",115,-5,"1,198",-12,555,-103,34,-23,365,"2,211","10,246",1,100,"72,350","86,441","12,709",115,-5,"1,198",-12,555,-103,34,-23,365,"2,211","10,246",0,0,,,,,,,,,,,,,,,1,100,"72,350","86,441","12,709",115,-5,"1,198",-12,555,-103,34,-23,365,"2,211","10,246",1,100,"72,350","86,441","12,709",115,-5,"1,198",-12,555,-103,34,-23,365,"2,211","10,246"
D8,1,100,"78,168","88,450","19,641",36,22,"1,503",7,948,33,51,-59,337,"1,808","10,022",1,100,"78,168","88,450","19,641",36,22,"1,503",7,948,33,51,-59,337,"1,808","10,022",1,100,"78,168","88,450","19,641",36,22,"1,503",7,948,33,51,-59,337,"1,808","10,022",1,100,"78,168","88,450","19,641",36,22,"1,503",7,948,33,51,-59,337,"1,808","10,022",1,100,"78,168","88,450","19,641",36,22,"1,503",7,948,33,51,-59,337,"1,808","10,022",1,100,"78,168","88,450","19,641",36,22,"1,503",7,948,33,51,-59,337,"1,808","10,022",0,0,,,,,,,,,,,,,,,1,100,"78,168","88,450","19,641",36,22,"1,503",7,948,33,51,-59,337,"1,808","10,022",1,100,"78,168","88,450","19,641",36,22,"1,503",7,948,33,51,-59,337,"1,808","10,022"
D9,1,100,"61,842","84,356","19,588",29,22,"1,072",143,189,-16,35,10,419,"1,683","9,804",1,100,"61,842","84,356","19,588",29,22,"1,072",143,189,-16,35,10,419,"1,683","9,804",1,100,"61,842","84,356","19,588",29,22,"1,072",143,189,-16,35,10,419,"1,683","9,804",1,100,"61,842","84,356","19,588",29,22,"1,072",143,189,-16,35,10,419,"1,683","9,804",1,100,"61,842","84,356","19,588",29,22,"1,072",143,189,-16,35,10,419,"1,683","9,804",1,100,"61,842","84,356","19,588",29,22,"1,072",143,189,-16,35,10,419,"1,683","9,804",0,0,,,,,,,,,,,,,,,1,100,"61,842","84,356","19,588",29,22,"1,072",143,189,-16,35,10,419,"1,683","9,804",1,100,"61,842","84,356","19,588",29,22,"1,072",143,189,-16,35,10,419,"1,683","9,804"
D10,1,100,"58,924","83,802","15,670",201,36,"1,674",-94,"1,993",-78,18,-59,420,"3,290","9,570",1,100,"58,924","83,802","15,670",201,36,"1,674",-94,"1,993",-78,18,-59,420,"3,290","9,570",1,100,"58,924","83,802","15,670",201,36,"1,674",-94,"1,993",-78,18,-59,420,"3,290","9,570",1,100,"58,924","83,802","15,670",201,36,"1,674",-94,"1,993",-78,18,-59,420,"3,290","9,570",1,100,"58,924","83,802","15,670",201,36,"1,674",-94,"1,993",-78,18,-59,420,"3,290","9,570",1,100,"58,924","83,802","15,670",201,36,"1,674",-94,"1,993",-78,18,-59,420,"3,290","9,570",0,0,,,,,,,,,,,,,,,1,100,"58,924","83,802","15,670",201,36,"1,674",-94,"1,993",-78,18,-59,420,"3,290","9,570",1,100,"58,924","83,802","15,670",201,36,"1,674",-94,"1,993",-78,18,-59,420,"3,290","9,570"
D11,1,100,"72,942","86,174","16,257",63,15,"1,532",678,891,-49,12,-97,334,"1,173","9,367",1,100,"72,942","86,174","16,257",63,15,"1,532",678,891,-49,12,-97,334,"1,173","9,367",1,100,"72,942","86,174","16,257",63,15,"1,532",678,891,-49,12,-97,334,"1,173","9,367",1,100,"72,942","86,174","16,257",63,15,"1,532",678,891,-49,12,-97,334,"1,173","9,367",1,100,"72,942","86,174","16,257",63,15,"1,532",678,891,-49,12,-97,334,"1,173","9,367",1,100,"72,942","86,174","16,257",63,15,"1,532",678,891,-49,12,-97,334,"1,173","9,367",0,0,,,,,,,,,,,,,,,1,100,"72,942","86,174","16,257",63,15,"1,532",678,891,-49,12,-97,334,"1,173","9,367",1,100,"72,942","86,174","16,257",63,15,"1,532",678,891,-49,12,-97,334,"1,173","9,367"
D12,1,100,"62,230","83,241","14,169",160,17,"1,018",117,438,-100,49,53,331,"2,823","9,166",1,100,"62,230","83,241","14,169",160,17,"1,018",117,438,-100,49,53,331,"2,823","9,166",1,100,"62,230","83,241","14,169",160,17,"1,018",117,438,-100,49,53,331,"2,823","9,166",1,100,"62,230","83,241","14,169",160,17,"1,018",117,438,-100,49,53,331,"2,823","9,166",1,100,"62,230","83,241","14,169",160,17,"1,018",117,438,-100,49,53,331,"2,823","9,166",1,100,"62,230","83,241","14,169",160,17,"1,018",117,438,-100,49,53,331,"2,823","9,166",0,0,,,,,,,,,,,,,,,1,100,"62,230","83,241","14,169",160,17,"1,018",117,438,-100,49,53,331,"2,823","9,166",1,100,"62,230","83,241","14,169",160,17,"1,018",117,438,-100,49,53,331,"2,823","9,166"
