Well,Cells #Events,Cells %Parent,Cells FSC-A Median,Cells FSC-W Median,Cells SSC-A Median,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Median,Cells CD19 488 530/30-A Median,Cells Live/Dead V405 450/50-A Median,Cells CD7/10 V405 525/50-A Median,Cells V405 780/60-A Median,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Median,Singlets FSC-W Median,Singlets SSC-A Median,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Median,Singlets CD19 488 530/30-A Median,Singlets Live/Dead V405 450/50-A Median,Singlets CD7/10 V405 525/50-A Median,Singlets V405 780/60-A Median,Singlets Time Median,Live cells #Events,Live cells %Parent,Live cells FSC-A Median,Live cells FSC-W Median,Live cells SSC-A Median,Live cells CD33 640 670/30-A Median,Live cells CD45RA 640 730/45-A Median,Live cells CD34 640 780/60-A Median,Live cells CD90 561 582/15-A Median,Live cells CD49f 561 670/14-A Median,Live cells CD38 561 780/60-A Median,Live cells CD19 488 530/30-A Median,Live cells Live/Dead V405 450/50-A Median,Live cells CD7/10 V405 525/50-A Median,Live cells V405 780/60-A Median,Live cells Time Median,CD19 neg #Events,CD19 neg %Parent,CD19 neg FSC-A Median,CD19 neg FSC-W Median,CD19 neg SSC-A Median,CD19 neg CD33 640 670/30-A Median,CD19 neg CD45RA 640 730/45-A Median,CD19 neg CD34 640 780/60-A Median,CD19 neg CD90 561 582/15-A Median,CD19 neg CD49f 561 670/14-A Median,CD19 neg CD38 561 780/60-A Median,CD19 neg CD19 488 530/30-A Median,CD19 neg Live/Dead V405 450/50-A Median,CD19 neg CD7/10 V405 525/50-A Median,CD19 neg V405 780/60-A Median,CD19 neg Time Median,34+/33- #Events,34+/33- %Parent,34+/33- FSC-A Median,34+/33- FSC-W Median,34+/33- SSC-A Median,34+/33- CD33 640 670/30-A Median,34+/33- CD45RA 640 730/45-A Median,34+/33- CD34 640 780/60-A Median,34+/33- CD90 561 582/15-A Median,34+/33- CD49f 561 670/14-A Median,34+/33- CD38 561 780/60-A Median,34+/33- CD19 488 530/30-A Median,34+/33- Live/Dead V405 450/50-A Median,34+/33- CD7/10 V405 525/50-A Median,34+/33- V405 780/60-A Median,34+/33- Time Median,34+/45dim #Events,34+/45dim %Parent,34+/45dim FSC-A Median,34+/45dim FSC-W Median,34+/45dim SSC-A Median,34+/45dim CD33 640 670/30-A Median,34+/45dim CD45RA 640 730/45-A Median,34+/45dim CD34 640 780/60-A Median,34+/45dim CD90 561 582/15-A Median,34+/45dim CD49f 561 670/14-A Median,34+/45dim CD38 561 780/60-A Median,34+/45dim CD19 488 530/30-A Median,34+/45dim Live/Dead V405 450/50-A Median,34+/45dim CD7/10 V405 525/50-A Median,34+/45dim V405 780/60-A Median,34+/45dim Time Median,CD38/CD34+ #Events,CD38/CD34+ %Parent,CD38/CD34+ FSC-A Median,CD38/CD34+ FSC-W Median,CD38/CD34+ SSC-A Median,CD38/CD34+ CD33 640 670/30-A Median,CD38/CD34+ CD45RA 640 730/45-A Median,CD38/CD34+ CD34 640 780/60-A Median,CD38/CD34+ CD90 561 582/15-A Median,CD38/CD34+ CD49f 561 670/14-A Median,CD38/CD34+ CD38 561 780/60-A Median,CD38/CD34+ CD19 488 530/30-A Median,CD38/CD34+ Live/Dead V405 450/50-A Median,CD38/CD34+ CD7/10 V405 525/50-A Median,CD38/CD34+ V405 780/60-A Median,CD38/CD34+ Time Median,CD38-/34+ #Events,CD38-/34+ %Parent,CD38-/34+ FSC-A Median,CD38-/34+ FSC-W Median,CD38-/34+ SSC-A Median,CD38-/34+ CD33 640 670/30-A Median,CD38-/34+ CD45RA 640 730/45-A Median,CD38-/34+ CD34 640 780/60-A Median,CD38-/34+ CD90 561 582/15-A Median,CD38-/34+ CD49f 561 670/14-A Median,CD38-/34+ CD38 561 780/60-A Median,CD38-/34+ CD19 488 530/30-A Median,CD38-/34+ Live/Dead V405 450/50-A Median,CD38-/34+ CD7/10 V405 525/50-A Median,CD38-/34+ V405 780/60-A Median,CD38-/34+ Time Median,HSC pool #Events,HSC pool %Parent,HSC pool FSC-A Median,HSC pool FSC-W Median,HSC pool SSC-A Median,HSC pool CD33 640 670/30-A Median,HSC pool CD45RA 640 730/45-A Median,HSC pool CD34 640 780/60-A Median,HSC pool CD90 561 582/15-A Median,HSC pool CD49f 561 670/14-A Median,HSC pool CD38 561 780/60-A Median,HSC pool CD19 488 530/30-A Median,HSC pool Live/Dead V405 450/50-A Median,HSC pool CD7/10 V405 525/50-A Median,HSC pool V405 780/60-A Median,HSC pool Time Median
F6,1,100,"56,446","81,385","11,815",105,10,"1,402",175,800,-79,19,-38,350,"1,465","14,862",1,100,"56,446","81,385","11,815",105,10,"1,402",175,800,-79,19,-38,350,"1,465","14,862",1,100,"56,446","81,385","11,815",105,10,"1,402",175,800,-79,19,-38,350,"1,465","14,862",1,100,"56,446","81,385","11,815",105,10,"1,402",175,800,-79,19,-38,350,"1,465","14,862",1,100,"56,446","81,385","11,815",105,10,"1,402",175,800,-79,19,-38,350,"1,465","14,862",1,100,"56,446","81,385","11,815",105,10,"1,402",175,800,-79,19,-38,350,"1,465","14,862",0,0,,,,,,,,,,,,,,,1,100,"56,446","81,385","11,815",105,10,"1,402",175,800,-79,19,-38,350,"1,465","14,862",1,100,"56,446","81,385","11,815",105,10,"1,402",175,800,-79,19,-38,350,"1,465","14,862"
F7,1,100,"54,478","78,880","7,997",78,35,"1,083",-18,"1,639",-54,18,-30,320,"1,508","14,671",1,100,"54,478","78,880","7,997",78,35,"1,083",-18,"1,639",-54,18,-30,320,"1,508","14,671",1,100,"54,478","78,880","7,997",78,35,"1,083",-18,"1,639",-54,18,-30,320,"1,508","14,671",1,100,"54,478","78,880","7,997",78,35,"1,083",-18,"1,639",-54,18,-30,320,"1,508","14,671",1,100,"54,478","78,880","7,997",78,35,"1,083",-18,"1,639",-54,18,-30,320,"1,508","14,671",1,100,"54,478","78,880","7,997",78,35,"1,083",-18,"1,639",-54,18,-30,320,"1,508","14,671",0,0,,,,,,,,,,,,,,,1,100,"54,478","78,880","7,997",78,35,"1,083",-18,"1,639",-54,18,-30,320,"1,508","14,671",1,100,"54,478","78,880","7,997",78,35,"1,083",-18,"1,639",-54,18,-30,320,"1,508","14,671"
F8,1,100,"60,411","82,797","13,441",56,4,"1,308",331,"1,556",-102,3,-18,247,"1,638","14,470",1,100,"60,411","82,797","13,441",56,4,"1,308",331,"1,556",-102,3,-18,247,"1,638","14,470",1,100,"60,411","82,797","13,441",56,4,"1,308",331,"1,556",-102,3,-18,247,"1,638","14,470",1,100,"60,411","82,797","13,441",56,4,"1,308",331,"1,556",-102,3,-18,247,"1,638","14,470",1,100,"60,411","82,797","13,441",56,4,"1,308",331,"1,556",-102,3,-18,247,"1,638","14,470",1,100,"60,411","82,797","13,441",56,4,"1,308",331,"1,556",-102,3,-18,247,"1,638","14,470",0,0,,,,,,,,,,,,,,,1,100,"60,411","82,797","13,441",56,4,"1,308",331,"1,556",-102,3,-18,247,"1,638","14,470",1,100,"60,411","82,797","13,441",56,4,"1,308",331,"1,556",-102,3,-18,247,"1,638","14,470"
F9,1,100,"74,610","87,429","22,592",115,26,"1,526",-33,955,-99,29,-40,350,"1,750","14,250",1,100,"74,610","87,429","22,592",115,26,"1,526",-33,955,-99,29,-40,350,"1,750","14,250",1,100,"74,610","87,429","22,592",115,26,"1,526",-33,955,-99,29,-40,350,"1,750","14,250",1,100,"74,610","87,429","22,592",115,26,"1,526",-33,955,-99,29,-40,350,"1,750","14,250",1,100,"74,610","87,429","22,592",115,26,"1,526",-33,955,-99,29,-40,350,"1,750","14,250",1,100,"74,610","87,429","22,592",115,26,"1,526",-33,955,-99,29,-40,350,"1,750","14,250",0,0,,,,,,,,,,,,,,,1,100,"74,610","87,429","22,592",115,26,"1,526",-33,955,-99,29,-40,350,"1,750","14,250",1,100,"74,610","87,429","22,592",115,26,"1,526",-33,955,-99,29,-40,350,"1,750","14,250"
F10,1,100,"60,590","84,469","14,869",84,-16,"1,481",10,860,-30,47,-122,372,"2,603","14,036",1,100,"60,590","84,469","14,869",84,-16,"1,481",10,860,-30,47,-122,372,"2,603","14,036",1,100,"60,590","84,469","14,869",84,-16,"1,481",10,860,-30,47,-122,372,"2,603","14,036",1,100,"60,590","84,469","14,869",84,-16,"1,481",10,860,-30,47,-122,372,"2,603","14,036",1,100,"60,590","84,469","14,869",84,-16,"1,481",10,860,-30,47,-122,372,"2,603","14,036",1,100,"60,590","84,469","14,869",84,-16,"1,481",10,860,-30,47,-122,372,"2,603","14,036",0,0,,,,,,,,,,,,,,,1,100,"60,590","84,469","14,869",84,-16,"1,481",10,860,-30,47,-122,372,"2,603","14,036",1,100,"60,590","84,469","14,869",84,-16,"1,481",10,860,-30,47,-122,372,"2,603","14,036"
F11,1,100,"73,802","87,739","13,101",152,26,"1,668",546,"1,311",-161,16,-66,438,"2,109","13,805",1,100,"73,802","87,739","13,101",152,26,"1,668",546,"1,311",-161,16,-66,438,"2,109","13,805",1,100,"73,802","87,739","13,101",152,26,"1,668",546,"1,311",-161,16,-66,438,"2,109","13,805",1,100,"73,802","87,739","13,101",152,26,"1,668",546,"1,311",-161,16,-66,438,"2,109","13,805",1,100,"73,802","87,739","13,101",152,26,"1,668",546,"1,311",-161,16,-66,438,"2,109","13,805",1,100,"73,802","87,739","13,101",152,26,"1,668",546,"1,311",-161,16,-66,438,"2,109","13,805",0,0,,,,,,,,,,,,,,,1,100,"73,802","87,739","13,101",152,26,"1,668",546,"1,311",-161,16,-66,438,"2,109","13,805",1,100,"73,802","87,739","13,101",152,26,"1,668",546,"1,311",-161,16,-66,438,"2,109","13,805"
F12,1,100,"55,690","81,529","11,394",172,7,991,4,"1,186",22,2,-8,366,"1,578","13,594",1,100,"55,690","81,529","11,394",172,7,991,4,"1,186",22,2,-8,366,"1,578","13,594",1,100,"55,690","81,529","11,394",172,7,991,4,"1,186",22,2,-8,366,"1,578","13,594",1,100,"55,690","81,529","11,394",172,7,991,4,"1,186",22,2,-8,366,"1,578","13,594",1,100,"55,690","81,529","11,394",172,7,991,4,"1,186",22,2,-8,366,"1,578","13,594",1,100,"55,690","81,529","11,394",172,7,991,4,"1,186",22,2,-8,366,"1,578","13,594",0,0,,,,,,,,,,,,,,,1,100,"55,690","81,529","11,394",172,7,991,4,"1,186",22,2,-8,366,"1,578","13,594",1,100,"55,690","81,529","11,394",172,7,991,4,"1,186",22,2,-8,366,"1,578","13,594"
G1,1,100,"66,696","86,017","13,200",-68,3,"1,165",-13,799,-80,22,45,238,"1,467","16,084",1,100,"66,696","86,017","13,200",-68,3,"1,165",-13,799,-80,22,45,238,"1,467","16,084",1,100,"66,696","86,017","13,200",-68,3,"1,165",-13,799,-80,22,45,238,"1,467","16,084",1,100,"66,696","86,017","13,200",-68,3,"1,165",-13,799,-80,22,45,238,"1,467","16,084",1,100,"66,696","86,017","13,200",-68,3,"1,165",-13,799,-80,22,45,238,"1,467","16,084",1,100,"66,696","86,017","13,200",-68,3,"1,165",-13,799,-80,22,45,238,"1,467","16,084",0,0,,,,,,,,,,,,,,,1,100,"66,696","86,017","13,200",-68,3,"1,165",-13,799,-80,22,45,238,"1,467","16,084",1,100,"66,696","86,017","13,200",-68,3,"1,165",-13,799,-80,22,45,238,"1,467","16,084"
G2,1,100,"59,426","83,067","11,743",122,2,"1,391",16,885,-170,36,-14,344,"1,976","16,314",1,100,"59,426","83,067","11,743",122,2,"1,391",16,885,-170,36,-14,344,"1,976","16,314",1,100,"59,426","83,067","11,743",122,2,"1,391",16,885,-170,36,-14,344,"1,976","16,314",1,100,"59,426","83,067","11,743",122,2,"1,391",16,885,-170,36,-14,344,"1,976","16,314",1,100,"59,426","83,067","11,743",122,2,"1,391",16,885,-170,36,-14,344,"1,976","16,314",1,100,"59,426","83,067","11,743",122,2,"1,391",16,885,-170,36,-14,344,"1,976","16,314",0,0,,,,,,,,,,,,,,,1,100,"59,426","83,067","11,743",122,2,"1,391",16,885,-170,36,-14,344,"1,976","16,314",1,100,"59,426","83,067","11,743",122,2,"1,391",16,885,-170,36,-14,344,"1,976","16,314"
G3,1,100,"67,642","84,897","13,087",143,21,776,80,833,-30,34,3,270,"1,918","16,580",1,100,"67,642","84,897","13,087",143,21,776,80,833,-30,34,3,270,"1,918","16,580",1,100,"67,642","84,897","13,087",143,21,776,80,833,-30,34,3,270,"1,918","16,580",1,100,"67,642","84,897","13,087",143,21,776,80,833,-30,34,3,270,"1,918","16,580",1,100,"67,642","84,897","13,087",143,21,776,80,833,-30,34,3,270,"1,918","16,580",1,100,"67,642","84,897","13,087",143,21,776,80,833,-30,34,3,270,"1,918","16,580",0,0,,,,,,,,,,,,,,,1,100,"67,642","84,897","13,087",143,21,776,80,833,-30,34,3,270,"1,918","16,580",1,100,"67,642","84,897","13,087",143,21,776,80,833,-30,34,3,270,"1,918","16,580"
G4,1,100,"58,464","81,472","11,815",32,22,851,455,465,21,36,-34,350,"1,558","16,770",1,100,"58,464","81,472","11,815",32,22,851,455,465,21,36,-34,350,"1,558","16,770",1,100,"58,464","81,472","11,815",32,22,851,455,465,21,36,-34,350,"1,558","16,770",1,100,"58,464","81,472","11,815",32,22,851,455,465,21,36,-34,350,"1,558","16,770",1,100,"58,464","81,472","11,815",32,22,851,455,465,21,36,-34,350,"1,558","16,770",1,100,"58,464","81,472","11,815",32,22,851,455,465,21,36,-34,350,"1,558","16,770",0,0,,,,,,,,,,,,,,,1,100,"58,464","81,472","11,815",32,22,851,455,465,21,36,-34,350,"1,558","16,770",1,100,"58,464","81,472","11,815",32,22,851,455,465,21,36,-34,350,"1,558","16,770"
G5,1,100,"82,219","92,295","18,418",65,34,"1,135",354,527,56,34,-5,300,"2,384","16,984",1,100,"82,219","92,295","18,418",65,34,"1,135",354,527,56,34,-5,300,"2,384","16,984",1,100,"82,219","92,295","18,418",65,34,"1,135",354,527,56,34,-5,300,"2,384","16,984",1,100,"82,219","92,295","18,418",65,34,"1,135",354,527,56,34,-5,300,"2,384","16,984",1,100,"82,219","92,295","18,418",65,34,"1,135",354,527,56,34,-5,300,"2,384","16,984",1,100,"82,219","92,295","18,418",65,34,"1,135",354,527,56,34,-5,300,"2,384","16,984",0,0,,,,,,,,,,,,,,,1,100,"82,219","92,295","18,418",65,34,"1,135",354,527,56,34,-5,300,"2,384","16,984",1,100,"82,219","92,295","18,418",65,34,"1,135",354,527,56,34,-5,300,"2,384","16,984"
G6,1,100,"70,593","85,731","13,022",-42,5,"1,148",98,"1,768",-105,-3,2,260,992,"17,186",1,100,"70,593","85,731","13,022",-42,5,"1,148",98,"1,768",-105,-3,2,260,992,"17,186",1,100,"70,593","85,731","13,022",-42,5,"1,148",98,"1,768",-105,-3,2,260,992,"17,186",1,100,"70,593","85,731","13,022",-42,5,"1,148",98,"1,768",-105,-3,2,260,992,"17,186",1,100,"70,593","85,731","13,022",-42,5,"1,148",98,"1,768",-105,-3,2,260,992,"17,186",1,100,"70,593","85,731","13,022",-42,5,"1,148",98,"1,768",-105,-3,2,260,992,"17,186",0,0,,,,,,,,,,,,,,,1,100,"70,593","85,731","13,022",-42,5,"1,148",98,"1,768",-105,-3,2,260,992,"17,186",1,100,"70,593","85,731","13,022",-42,5,"1,148",98,"1,768",-105,-3,2,260,992,"17,186"
G7,1,100,"45,866","77,961","12,135",67,33,783,-5,"1,686",-34,25,0,233,"1,538","17,373",1,100,"45,866","77,961","12,135",67,33,783,-5,"1,686",-34,25,0,233,"1,538","17,373",1,100,"45,866","77,961","12,135",67,33,783,-5,"1,686",-34,25,0,233,"1,538","17,373",1,100,"45,866","77,961","12,135",67,33,783,-5,"1,686",-34,25,0,233,"1,538","17,373",1,100,"45,866","77,961","12,135",67,33,783,-5,"1,686",-34,25,0,233,"1,538","17,373",1,100,"45,866","77,961","12,135",67,33,783,-5,"1,686",-34,25,0,233,"1,538","17,373",0,0,,,,,,,,,,,,,,,1,100,"45,866","77,961","12,135",67,33,783,-5,"1,686",-34,25,0,233,"1,538","17,373",1,100,"45,866","77,961","12,135",67,33,783,-5,"1,686",-34,25,0,233,"1,538","17,373"
G8,1,100,"76,754","88,441","17,826",134,24,"1,280",-35,527,43,33,25,383,"1,632","17,568",1,100,"76,754","88,441","17,826",134,24,"1,280",-35,527,43,33,25,383,"1,632","17,568",1,100,"76,754","88,441","17,826",134,24,"1,280",-35,527,43,33,25,383,"1,632","17,568",1,100,"76,754","88,441","17,826",134,24,"1,280",-35,527,43,33,25,383,"1,632","17,568",1,100,"76,754","88,441","17,826",134,24,"1,280",-35,527,43,33,25,383,"1,632","17,568",1,100,"76,754","88,441","17,826",134,24,"1,280",-35,527,43,33,25,383,"1,632","17,568",0,0,,,,,,,,,,,,,,,1,100,"76,754","88,441","17,826",134,24,"1,280",-35,527,43,33,25,383,"1,632","17,568",1,100,"76,754","88,441","17,826",134,24,"1,280",-35,527,43,33,25,383,"1,632","17,568"
G9,1,100,"69,754","86,690","12,468",166,-3,902,46,"1,722",-5,24,21,314,"1,525","17,767",1,100,"69,754","86,690","12,468",166,-3,902,46,"1,722",-5,24,21,314,"1,525","17,767",1,100,"69,754","86,690","12,468",166,-3,902,46,"1,722",-5,24,21,314,"1,525","17,767",1,100,"69,754","86,690","12,468",166,-3,902,46,"1,722",-5,24,21,314,"1,525","17,767",1,100,"69,754","86,690","12,468",166,-3,902,46,"1,722",-5,24,21,314,"1,525","17,767",1,100,"69,754","86,690","12,468",166,-3,902,46,"1,722",-5,24,21,314,"1,525","17,767",0,0,,,,,,,,,,,,,,,1,100,"69,754","86,690","12,468",166,-3,902,46,"1,722",-5,24,21,314,"1,525","17,767",1,100,"69,754","86,690","12,468",166,-3,902,46,"1,722",-5,24,21,314,"1,525","17,767"
G10,1,100,"88,007","92,467","17,165",-39,27,"1,695",-107,952,-73,35,-8,367,"1,932","17,968",1,100,"88,007","92,467","17,165",-39,27,"1,695",-107,952,-73,35,-8,367,"1,932","17,968",1,100,"88,007","92,467","17,165",-39,27,"1,695",-107,952,-73,35,-8,367,"1,932","17,968",1,100,"88,007","92,467","17,165",-39,27,"1,695",-107,952,-73,35,-8,367,"1,932","17,968",1,100,"88,007","92,467","17,165",-39,27,"1,695",-107,952,-73,35,-8,367,"1,932","17,968",1,100,"88,007","92,467","17,165",-39,27,"1,695",-107,952,-73,35,-8,367,"1,932","17,968",0,0,,,,,,,,,,,,,,,1,100,"88,007","92,467","17,165",-39,27,"1,695",-107,952,-73,35,-8,367,"1,932","17,968",1,100,"88,007","92,467","17,165",-39,27,"1,695",-107,952,-73,35,-8,367,"1,932","17,968"
G11,1,100,"78,889","89,409","16,896",168,-3,"1,370",226,551,-132,54,23,423,"2,041","18,165",1,100,"78,889","89,409","16,896",168,-3,"1,370",226,551,-132,54,23,423,"2,041","18,165",1,100,"78,889","89,409","16,896",168,-3,"1,370",226,551,-132,54,23,423,"2,041","18,165",1,100,"78,889","89,409","16,896",168,-3,"1,370",226,551,-132,54,23,423,"2,041","18,165",1,100,"78,889","89,409","16,896",168,-3,"1,370",226,551,-132,54,23,423,"2,041","18,165",1,100,"78,889","89,409","16,896",168,-3,"1,370",226,551,-132,54,23,423,"2,041","18,165",0,0,,,,,,,,,,,,,,,1,100,"78,889","89,409","16,896",168,-3,"1,370",226,551,-132,54,23,423,"2,041","18,165",1,100,"78,889","89,409","16,896",168,-3,"1,370",226,551,-132,54,23,423,"2,041","18,165"
G12,1,100,"56,810","81,612","15,433",76,19,656,64,176,-45,30,-22,418,"1,249","18,413",1,100,"56,810","81,612","15,433",76,19,656,64,176,-45,30,-22,418,"1,249","18,413",1,100,"56,810","81,612","15,433",76,19,656,64,176,-45,30,-22,418,"1,249","18,413",1,100,"56,810","81,612","15,433",76,19,656,64,176,-45,30,-22,418,"1,249","18,413",1,100,"56,810","81,612","15,433",76,19,656,64,176,-45,30,-22,418,"1,249","18,413",1,100,"56,810","81,612","15,433",76,19,656,64,176,-45,30,-22,418,"1,249","18,413",0,0,,,,,,,,,,,,,,,1,100,"56,810","81,612","15,433",76,19,656,64,176,-45,30,-22,418,"1,249","18,413",1,100,"56,810","81,612","15,433",76,19,656,64,176,-45,30,-22,418,"1,249","18,413"
H1,1,100,"77,389","87,940","14,011",161,42,"1,276",44,891,-60,50,-13,337,"1,770","21,266",1,100,"77,389","87,940","14,011",161,42,"1,276",44,891,-60,50,-13,337,"1,770","21,266",1,100,"77,389","87,940","14,011",161,42,"1,276",44,891,-60,50,-13,337,"1,770","21,266",1,100,"77,389","87,940","14,011",161,42,"1,276",44,891,-60,50,-13,337,"1,770","21,266",1,100,"77,389","87,940","14,011",161,42,"1,276",44,891,-60,50,-13,337,"1,770","21,266",1,100,"77,389","87,940","14,011",161,42,"1,276",44,891,-60,50,-13,337,"1,770","21,266",0,0,,,,,,,,,,,,,,,1,100,"77,389","87,940","14,011",161,42,"1,276",44,891,-60,50,-13,337,"1,770","21,266",1,100,"77,389","87,940","14,011",161,42,"1,276",44,891,-60,50,-13,337,"1,770","21,266"
H2,1,100,"63,297","84,604","8,952",113,9,813,15,790,-91,18,2,246,"1,600","21,069",1,100,"63,297","84,604","8,952",113,9,813,15,790,-91,18,2,246,"1,600","21,069",1,100,"63,297","84,604","8,952",113,9,813,15,790,-91,18,2,246,"1,600","21,069",1,100,"63,297","84,604","8,952",113,9,813,15,790,-91,18,2,246,"1,600","21,069",1,100,"63,297","84,604","8,952",113,9,813,15,790,-91,18,2,246,"1,600","21,069",1,100,"63,297","84,604","8,952",113,9,813,15,790,-91,18,2,246,"1,600","21,069",0,0,,,,,,,,,,,,,,,1,100,"63,297","84,604","8,952",113,9,813,15,790,-91,18,2,246,"1,600","21,069",1,100,"63,297","84,604","8,952",113,9,813,15,790,-91,18,2,246,"1,600","21,069"
H3,1,100,"64,005","83,237","15,392",115,7,720,481,291,35,24,-20,351,"1,491","20,833",1,100,"64,005","83,237","15,392",115,7,720,481,291,35,24,-20,351,"1,491","20,833",1,100,"64,005","83,237","15,392",115,7,720,481,291,35,24,-20,351,"1,491","20,833",1,100,"64,005","83,237","15,392",115,7,720,481,291,35,24,-20,351,"1,491","20,833",1,100,"64,005","83,237","15,392",115,7,720,481,291,35,24,-20,351,"1,491","20,833",1,100,"64,005","83,237","15,392",115,7,720,481,291,35,24,-20,351,"1,491","20,833",0,0,,,,,,,,,,,,,,,1,100,"64,005","83,237","15,392",115,7,720,481,291,35,24,-20,351,"1,491","20,833",1,100,"64,005","83,237","15,392",115,7,720,481,291,35,24,-20,351,"1,491","20,833"
H4,1,100,"75,754","88,895","11,539",47,-5,"1,235",-19,"1,217",-99,-2,-74,204,"1,421","20,522",1,100,"75,754","88,895","11,539",47,-5,"1,235",-19,"1,217",-99,-2,-74,204,"1,421","20,522",1,100,"75,754","88,895","11,539",47,-5,"1,235",-19,"1,217",-99,-2,-74,204,"1,421","20,522",1,100,"75,754","88,895","11,539",47,-5,"1,235",-19,"1,217",-99,-2,-74,204,"1,421","20,522",1,100,"75,754","88,895","11,539",47,-5,"1,235",-19,"1,217",-99,-2,-74,204,"1,421","20,522",1,100,"75,754","88,895","11,539",47,-5,"1,235",-19,"1,217",-99,-2,-74,204,"1,421","20,522",0,0,,,,,,,,,,,,,,,1,100,"75,754","88,895","11,539",47,-5,"1,235",-19,"1,217",-99,-2,-74,204,"1,421","20,522",1,100,"75,754","88,895","11,539",47,-5,"1,235",-19,"1,217",-99,-2,-74,204,"1,421","20,522"
H5,1,100,"66,936","82,835","13,310",69,19,883,94,"1,502",36,29,-10,308,"1,202","20,316",1,100,"66,936","82,835","13,310",69,19,883,94,"1,502",36,29,-10,308,"1,202","20,316",1,100,"66,936","82,835","13,310",69,19,883,94,"1,502",36,29,-10,308,"1,202","20,316",1,100,"66,936","82,835","13,310",69,19,883,94,"1,502",36,29,-10,308,"1,202","20,316",1,100,"66,936","82,835","13,310",69,19,883,94,"1,502",36,29,-10,308,"1,202","20,316",1,100,"66,936","82,835","13,310",69,19,883,94,"1,502",36,29,-10,308,"1,202","20,316",0,0,,,,,,,,,,,,,,,1,100,"66,936","82,835","13,310",69,19,883,94,"1,502",36,29,-10,308,"1,202","20,316",1,100,"66,936","82,835","13,310",69,19,883,94,"1,502",36,29,-10,308,"1,202","20,316"
H6,1,100,"65,926","84,055","10,595",-17,16,"1,165",349,"1,481",-78,0,56,239,"1,540","20,073",1,100,"65,926","84,055","10,595",-17,16,"1,165",349,"1,481",-78,0,56,239,"1,540","20,073",1,100,"65,926","84,055","10,595",-17,16,"1,165",349,"1,481",-78,0,56,239,"1,540","20,073",1,100,"65,926","84,055","10,595",-17,16,"1,165",349,"1,481",-78,0,56,239,"1,540","20,073",1,100,"65,926","84,055","10,595",-17,16,"1,165",349,"1,481",-78,0,56,239,"1,540","20,073",1,100,"65,926","84,055","10,595",-17,16,"1,165",349,"1,481",-78,0,56,239,"1,540","20,073",0,0,,,,,,,,,,,,,,,1,100,"65,926","84,055","10,595",-17,16,"1,165",349,"1,481",-78,0,56,239,"1,540","20,073",1,100,"65,926","84,055","10,595",-17,16,"1,165",349,"1,481",-78,0,56,239,"1,540","20,073"
H7,1,100,"83,886","93,543","16,774",59,-1,"1,681",32,852,-45,18,-73,340,"2,159","19,815",1,100,"83,886","93,543","16,774",59,-1,"1,681",32,852,-45,18,-73,340,"2,159","19,815",1,100,"83,886","93,543","16,774",59,-1,"1,681",32,852,-45,18,-73,340,"2,159","19,815",1,100,"83,886","93,543","16,774",59,-1,"1,681",32,852,-45,18,-73,340,"2,159","19,815",1,100,"83,886","93,543","16,774",59,-1,"1,681",32,852,-45,18,-73,340,"2,159","19,815",1,100,"83,886","93,543","16,774",59,-1,"1,681",32,852,-45,18,-73,340,"2,159","19,815",0,0,,,,,,,,,,,,,,,1,100,"83,886","93,543","16,774",59,-1,"1,681",32,852,-45,18,-73,340,"2,159","19,815",1,100,"83,886","93,543","16,774",59,-1,"1,681",32,852,-45,18,-73,340,"2,159","19,815"
H8,1,100,"74,659","88,895","14,117",182,28,"1,593",-65,"1,294",-79,17,-72,363,"1,789","19,533",1,100,"74,659","88,895","14,117",182,28,"1,593",-65,"1,294",-79,17,-72,363,"1,789","19,533",1,100,"74,659","88,895","14,117",182,28,"1,593",-65,"1,294",-79,17,-72,363,"1,789","19,533",1,100,"74,659","88,895","14,117",182,28,"1,593",-65,"1,294",-79,17,-72,363,"1,789","19,533",1,100,"74,659","88,895","14,117",182,28,"1,593",-65,"1,294",-79,17,-72,363,"1,789","19,533",1,100,"74,659","88,895","14,117",182,28,"1,593",-65,"1,294",-79,17,-72,363,"1,789","19,533",0,0,,,,,,,,,,,,,,,1,100,"74,659","88,895","14,117",182,28,"1,593",-65,"1,294",-79,17,-72,363,"1,789","19,533",1,100,"74,659","88,895","14,117",182,28,"1,593",-65,"1,294",-79,17,-72,363,"1,789","19,533"
