Well,All Events #Events,All Events %Parent,All Events FSC-A Mean,All Events FSC-A Median,All Events FSC-W Mean,All Events FSC-W Median,All Events SSC-A Mean,All Events SSC-A Median,All Events 640 670/30-A Mean,All Events 640 670/30-A Median,All Events 640 780/60-A Mean,All Events 640 780/60-A Median,All Events 640 730/45-A Mean,All Events 640 730/45-A Median,All Events 561 582/15-A Mean,All Events 561 582/15-A Median,All Events 561 670/14-A Mean,All Events 561 670/14-A Median,All Events 561 780/60-A Mean,All Events 561 780/60-A Median,All Events 488 530/30-A Mean,All Events 488 530/30-A Median,All Events V405 450/50-A Mean,All Events V405 450/50-A Median,All Events V405 525/50-A Mean,All Events V405 525/50-A Median,All Events V405 780/60-A Mean,All Events V405 780/60-A Median,All Events Time Mean,All Events Time Median,Cells #Events,Cells %Parent,Cells FSC-A Mean,Cells FSC-A Median,Cells FSC-W Mean,Cells FSC-W Median,Cells SSC-A Mean,Cells SSC-A Median,Cells 640 670/30-A Mean,Cells 640 670/30-A Median,Cells 640 780/60-A Mean,Cells 640 780/60-A Median,Cells 640 730/45-A Mean,Cells 640 730/45-A Median,Cells 561 582/15-A Mean,Cells 561 582/15-A Median,Cells 561 670/14-A Mean,Cells 561 670/14-A Median,Cells 561 780/60-A Mean,Cells 561 780/60-A Median,Cells 488 530/30-A Mean,Cells 488 530/30-A Median,Cells V405 450/50-A Mean,Cells V405 450/50-A Median,Cells V405 525/50-A Mean,Cells V405 525/50-A Median,Cells V405 780/60-A Mean,Cells V405 780/60-A Median,Cells Time Mean,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Mean,Singlets FSC-A Median,Singlets FSC-W Mean,Singlets FSC-W Median,Singlets SSC-A Mean,Singlets SSC-A Median,Singlets 640 670/30-A Mean,Singlets 640 670/30-A Median,Singlets 640 780/60-A Mean,Singlets 640 780/60-A Median,Singlets 640 730/45-A Mean,Singlets 640 730/45-A Median,Singlets 561 582/15-A Mean,Singlets 561 582/15-A Median,Singlets 561 670/14-A Mean,Singlets 561 670/14-A Median,Singlets 561 780/60-A Mean,Singlets 561 780/60-A Median,Singlets 488 530/30-A Mean,Singlets 488 530/30-A Median,Singlets V405 450/50-A Mean,Singlets V405 450/50-A Median,Singlets V405 525/50-A Mean,Singlets V405 525/50-A Median,Singlets V405 780/60-A Mean,Singlets V405 780/60-A Median,Singlets Time Mean,Singlets Time Median,Live #Events,Live %Parent,Live FSC-A Mean,Live FSC-A Median,Live FSC-W Mean,Live FSC-W Median,Live SSC-A Mean,Live SSC-A Median,Live 640 670/30-A Mean,Live 640 670/30-A Median,Live 640 780/60-A Mean,Live 640 780/60-A Median,Live 640 730/45-A Mean,Live 640 730/45-A Median,Live 561 582/15-A Mean,Live 561 582/15-A Median,Live 561 670/14-A Mean,Live 561 670/14-A Median,Live 561 780/60-A Mean,Live 561 780/60-A Median,Live 488 530/30-A Mean,Live 488 530/30-A Median,Live V405 450/50-A Mean,Live V405 450/50-A Median,Live V405 525/50-A Mean,Live V405 525/50-A Median,Live V405 780/60-A Mean,Live V405 780/60-A Median,Live Time Mean,Live Time Median,19-/33- #Events,19-/33- %Parent,19-/33- FSC-A Mean,19-/33- FSC-A Median,19-/33- FSC-W Mean,19-/33- FSC-W Median,19-/33- SSC-A Mean,19-/33- SSC-A Median,19-/33- 640 670/30-A Mean,19-/33- 640 670/30-A Median,19-/33- 640 780/60-A Mean,19-/33- 640 780/60-A Median,19-/33- 640 730/45-A Mean,19-/33- 640 730/45-A Median,19-/33- 561 582/15-A Mean,19-/33- 561 582/15-A Median,19-/33- 561 670/14-A Mean,19-/33- 561 670/14-A Median,19-/33- 561 780/60-A Mean,19-/33- 561 780/60-A Median,19-/33- 488 530/30-A Mean,19-/33- 488 530/30-A Median,19-/33- V405 450/50-A Mean,19-/33- V405 450/50-A Median,19-/33- V405 525/50-A Mean,19-/33- V405 525/50-A Median,19-/33- V405 780/60-A Mean,19-/33- V405 780/60-A Median,19-/33- Time Mean,19-/33- Time Median,CD19 - #Events,CD19 - %Parent,CD19 - FSC-A Mean,CD19 - FSC-A Median,CD19 - FSC-W Mean,CD19 - FSC-W Median,CD19 - SSC-A Mean,CD19 - SSC-A Median,CD19 - 640 670/30-A Mean,CD19 - 640 670/30-A Median,CD19 - 640 780/60-A Mean,CD19 - 640 780/60-A Median,CD19 - 640 730/45-A Mean,CD19 - 640 730/45-A Median,CD19 - 561 582/15-A Mean,CD19 - 561 582/15-A Median,CD19 - 561 670/14-A Mean,CD19 - 561 670/14-A Median,CD19 - 561 780/60-A Mean,CD19 - 561 780/60-A Median,CD19 - 488 530/30-A Mean,CD19 - 488 530/30-A Median,CD19 - V405 450/50-A Mean,CD19 - V405 450/50-A Median,CD19 - V405 525/50-A Mean,CD19 - V405 525/50-A Median,CD19 - V405 780/60-A Mean,CD19 - V405 780/60-A Median,CD19 - Time Mean,CD19 - Time Median,CD33- #Events,CD33- %Parent,CD33- FSC-A Mean,CD33- FSC-A Median,CD33- FSC-W Mean,CD33- FSC-W Median,CD33- SSC-A Mean,CD33- SSC-A Median,CD33- 640 670/30-A Mean,CD33- 640 670/30-A Median,CD33- 640 780/60-A Mean,CD33- 640 780/60-A Median,CD33- 640 730/45-A Mean,CD33- 640 730/45-A Median,CD33- 561 582/15-A Mean,CD33- 561 582/15-A Median,CD33- 561 670/14-A Mean,CD33- 561 670/14-A Median,CD33- 561 780/60-A Mean,CD33- 561 780/60-A Median,CD33- 488 530/30-A Mean,CD33- 488 530/30-A Median,CD33- V405 450/50-A Mean,CD33- V405 450/50-A Median,CD33- V405 525/50-A Mean,CD33- V405 525/50-A Median,CD33- V405 780/60-A Mean,CD33- V405 780/60-A Median,CD33- Time Mean,CD33- Time Median,CD45 Dim CD34+ #Events,CD45 Dim CD34+ %Parent,CD45 Dim CD34+ FSC-A Mean,CD45 Dim CD34+ FSC-A Median,CD45 Dim CD34+ FSC-W Mean,CD45 Dim CD34+ FSC-W Median,CD45 Dim CD34+ SSC-A Mean,CD45 Dim CD34+ SSC-A Median,CD45 Dim CD34+ 640 670/30-A Mean,CD45 Dim CD34+ 640 670/30-A Median,CD45 Dim CD34+ 640 780/60-A Mean,CD45 Dim CD34+ 640 780/60-A Median,CD45 Dim CD34+ 640 730/45-A Mean,CD45 Dim CD34+ 640 730/45-A Median,CD45 Dim CD34+ 561 582/15-A Mean,CD45 Dim CD34+ 561 582/15-A Median,CD45 Dim CD34+ 561 670/14-A Mean,CD45 Dim CD34+ 561 670/14-A Median,CD45 Dim CD34+ 561 780/60-A Mean,CD45 Dim CD34+ 561 780/60-A Median,CD45 Dim CD34+ 488 530/30-A Mean,CD45 Dim CD34+ 488 530/30-A Median,CD45 Dim CD34+ V405 450/50-A Mean,CD45 Dim CD34+ V405 450/50-A Median,CD45 Dim CD34+ V405 525/50-A Mean,CD45 Dim CD34+ V405 525/50-A Median,CD45 Dim CD34+ V405 780/60-A Mean,CD45 Dim CD34+ V405 780/60-A Median,CD45 Dim CD34+ Time Mean,CD45 Dim CD34+ Time Median,CD38+ CD34+ #Events,CD38+ CD34+ %Parent,CD38+ CD34+ FSC-A Mean,CD38+ CD34+ FSC-A Median,CD38+ CD34+ FSC-W Mean,CD38+ CD34+ FSC-W Median,CD38+ CD34+ SSC-A Mean,CD38+ CD34+ SSC-A Median,CD38+ CD34+ 640 670/30-A Mean,CD38+ CD34+ 640 670/30-A Median,CD38+ CD34+ 640 780/60-A Mean,CD38+ CD34+ 640 780/60-A Median,CD38+ CD34+ 640 730/45-A Mean,CD38+ CD34+ 640 730/45-A Median,CD38+ CD34+ 561 582/15-A Mean,CD38+ CD34+ 561 582/15-A Median,CD38+ CD34+ 561 670/14-A Mean,CD38+ CD34+ 561 670/14-A Median,CD38+ CD34+ 561 780/60-A Mean,CD38+ CD34+ 561 780/60-A Median,CD38+ CD34+ 488 530/30-A Mean,CD38+ CD34+ 488 530/30-A Median,CD38+ CD34+ V405 450/50-A Mean,CD38+ CD34+ V405 450/50-A Median,CD38+ CD34+ V405 525/50-A Mean,CD38+ CD34+ V405 525/50-A Median,CD38+ CD34+ V405 780/60-A Mean,CD38+ CD34+ V405 780/60-A Median,CD38+ CD34+ Time Mean,CD38+ CD34+ Time Median,GMP #Events,GMP %Parent,GMP FSC-A Mean,GMP FSC-A Median,GMP FSC-W Mean,GMP FSC-W Median,GMP SSC-A Mean,GMP SSC-A Median,GMP 640 670/30-A Mean,GMP 640 670/30-A Median,GMP 640 780/60-A Mean,GMP 640 780/60-A Median,GMP 640 730/45-A Mean,GMP 640 730/45-A Median,GMP 561 582/15-A Mean,GMP 561 582/15-A Median,GMP 561 670/14-A Mean,GMP 561 670/14-A Median,GMP 561 780/60-A Mean,GMP 561 780/60-A Median,GMP 488 530/30-A Mean,GMP 488 530/30-A Median,GMP V405 450/50-A Mean,GMP V405 450/50-A Median,GMP V405 525/50-A Mean,GMP V405 525/50-A Median,GMP V405 780/60-A Mean,GMP V405 780/60-A Median,GMP Time Mean,GMP Time Median,CD34+ CD38- #Events,CD34+ CD38- %Parent,CD34+ CD38- FSC-A Mean,CD34+ CD38- FSC-A Median,CD34+ CD38- FSC-W Mean,CD34+ CD38- FSC-W Median,CD34+ CD38- SSC-A Mean,CD34+ CD38- SSC-A Median,CD34+ CD38- 640 670/30-A Mean,CD34+ CD38- 640 670/30-A Median,CD34+ CD38- 640 780/60-A Mean,CD34+ CD38- 640 780/60-A Median,CD34+ CD38- 640 730/45-A Mean,CD34+ CD38- 640 730/45-A Median,CD34+ CD38- 561 582/15-A Mean,CD34+ CD38- 561 582/15-A Median,CD34+ CD38- 561 670/14-A Mean,CD34+ CD38- 561 670/14-A Median,CD34+ CD38- 561 780/60-A Mean,CD34+ CD38- 561 780/60-A Median,CD34+ CD38- 488 530/30-A Mean,CD34+ CD38- 488 530/30-A Median,CD34+ CD38- V405 450/50-A Mean,CD34+ CD38- V405 450/50-A Median,CD34+ CD38- V405 525/50-A Mean,CD34+ CD38- V405 525/50-A Median,CD34+ CD38- V405 780/60-A Mean,CD34+ CD38- V405 780/60-A Median,CD34+ CD38- Time Mean,CD34+ CD38- Time Median,HSC Pool #Events,HSC Pool %Parent,HSC Pool FSC-A Mean,HSC Pool FSC-A Median,HSC Pool FSC-W Mean,HSC Pool FSC-W Median,HSC Pool SSC-A Mean,HSC Pool SSC-A Median,HSC Pool 640 670/30-A Mean,HSC Pool 640 670/30-A Median,HSC Pool 640 780/60-A Mean,HSC Pool 640 780/60-A Median,HSC Pool 640 730/45-A Mean,HSC Pool 640 730/45-A Median,HSC Pool 561 582/15-A Mean,HSC Pool 561 582/15-A Median,HSC Pool 561 670/14-A Mean,HSC Pool 561 670/14-A Median,HSC Pool 561 780/60-A Mean,HSC Pool 561 780/60-A Median,HSC Pool 488 530/30-A Mean,HSC Pool 488 530/30-A Median,HSC Pool V405 450/50-A Mean,HSC Pool V405 450/50-A Median,HSC Pool V405 525/50-A Mean,HSC Pool V405 525/50-A Median,HSC Pool V405 780/60-A Mean,HSC Pool V405 780/60-A Median,HSC Pool Time Mean,HSC Pool Time Median,CD45RA + #Events,CD45RA + %Parent,CD45RA + FSC-A Mean,CD45RA + FSC-A Median,CD45RA + FSC-W Mean,CD45RA + FSC-W Median,CD45RA + SSC-A Mean,CD45RA + SSC-A Median,CD45RA + 640 670/30-A Mean,CD45RA + 640 670/30-A Median,CD45RA + 640 780/60-A Mean,CD45RA + 640 780/60-A Median,CD45RA + 640 730/45-A Mean,CD45RA + 640 730/45-A Median,CD45RA + 561 582/15-A Mean,CD45RA + 561 582/15-A Median,CD45RA + 561 670/14-A Mean,CD45RA + 561 670/14-A Median,CD45RA + 561 780/60-A Mean,CD45RA + 561 780/60-A Median,CD45RA + 488 530/30-A Mean,CD45RA + 488 530/30-A Median,CD45RA + V405 450/50-A Mean,CD45RA + V405 450/50-A Median,CD45RA + V405 525/50-A Mean,CD45RA + V405 525/50-A Median,CD45RA + V405 780/60-A Mean,CD45RA + V405 780/60-A Median,CD45RA + Time Mean,CD45RA + Time Median,GMP OR HSC Pool #Events,GMP OR HSC Pool %Parent,GMP OR HSC Pool FSC-A Mean,GMP OR HSC Pool FSC-A Median,GMP OR HSC Pool FSC-W Mean,GMP OR HSC Pool FSC-W Median,GMP OR HSC Pool SSC-A Mean,GMP OR HSC Pool SSC-A Median,GMP OR HSC Pool 640 670/30-A Mean,GMP OR HSC Pool 640 670/30-A Median,GMP OR HSC Pool 640 780/60-A Mean,GMP OR HSC Pool 640 780/60-A Median,GMP OR HSC Pool 640 730/45-A Mean,GMP OR HSC Pool 640 730/45-A Median,GMP OR HSC Pool 561 582/15-A Mean,GMP OR HSC Pool 561 582/15-A Median,GMP OR HSC Pool 561 670/14-A Mean,GMP OR HSC Pool 561 670/14-A Median,GMP OR HSC Pool 561 780/60-A Mean,GMP OR HSC Pool 561 780/60-A Median,GMP OR HSC Pool 488 530/30-A Mean,GMP OR HSC Pool 488 530/30-A Median,GMP OR HSC Pool V405 450/50-A Mean,GMP OR HSC Pool V405 450/50-A Median,GMP OR HSC Pool V405 525/50-A Mean,GMP OR HSC Pool V405 525/50-A Median,GMP OR HSC Pool V405 780/60-A Mean,GMP OR HSC Pool V405 780/60-A Median,GMP OR HSC Pool Time Mean,GMP OR HSC Pool Time Median,GMP OR CD34+ CD38- #Events,GMP OR CD34+ CD38- %Parent,GMP OR CD34+ CD38- FSC-A Mean,GMP OR CD34+ CD38- FSC-A Median,GMP OR CD34+ CD38- FSC-W Mean,GMP OR CD34+ CD38- FSC-W Median,GMP OR CD34+ CD38- SSC-A Mean,GMP OR CD34+ CD38- SSC-A Median,GMP OR CD34+ CD38- 640 670/30-A Mean,GMP OR CD34+ CD38- 640 670/30-A Median,GMP OR CD34+ CD38- 640 780/60-A Mean,GMP OR CD34+ CD38- 640 780/60-A Median,GMP OR CD34+ CD38- 640 730/45-A Mean,GMP OR CD34+ CD38- 640 730/45-A Median,GMP OR CD34+ CD38- 561 582/15-A Mean,GMP OR CD34+ CD38- 561 582/15-A Median,GMP OR CD34+ CD38- 561 670/14-A Mean,GMP OR CD34+ CD38- 561 670/14-A Median,GMP OR CD34+ CD38- 561 780/60-A Mean,GMP OR CD34+ CD38- 561 780/60-A Median,GMP OR CD34+ CD38- 488 530/30-A Mean,GMP OR CD34+ CD38- 488 530/30-A Median,GMP OR CD34+ CD38- V405 450/50-A Mean,GMP OR CD34+ CD38- V405 450/50-A Median,GMP OR CD34+ CD38- V405 525/50-A Mean,GMP OR CD34+ CD38- V405 525/50-A Median,GMP OR CD34+ CD38- V405 780/60-A Mean,GMP OR CD34+ CD38- V405 780/60-A Median,GMP OR CD34+ CD38- Time Mean,GMP OR CD34+ CD38- Time Median
A1,1,,"192,000","192,000","93,500","93,500","30,507","30,507",266,266,"3,551","3,551","2,668","2,668",-20,-20,931,931,"1,093","1,093",39,39,103,103,338,338,"1,340","1,340","1,280","1,280",1,100,"192,000","192,000","93,500","93,500","30,507","30,507",266,266,"3,551","3,551","2,668","2,668",-20,-20,931,931,"1,093","1,093",39,39,103,103,338,338,"1,340","1,340","1,280","1,280",1,100,"192,000","192,000","93,500","93,500","30,507","30,507",266,266,"3,551","3,551","2,668","2,668",-20,-20,931,931,"1,093","1,093",39,39,103,103,338,338,"1,340","1,340","1,280","1,280",1,100,"192,000","192,000","93,500","93,500","30,507","30,507",266,266,"3,551","3,551","2,668","2,668",-20,-20,931,931,"1,093","1,093",39,39,103,103,338,338,"1,340","1,340","1,280","1,280",1,100,"192,000","192,000","93,500","93,500","30,507","30,507",266,266,"3,551","3,551","2,668","2,668",-20,-20,931,931,"1,093","1,093",39,39,103,103,338,338,"1,340","1,340","1,280","1,280",1,100,"192,000","192,000","93,500","93,500","30,507","30,507",266,266,"3,551","3,551","2,668","2,668",-20,-20,931,931,"1,093","1,093",39,39,103,103,338,338,"1,340","1,340","1,280","1,280",1,100,"192,000","192,000","93,500","93,500","30,507","30,507",266,266,"3,551","3,551","2,668","2,668",-20,-20,931,931,"1,093","1,093",39,39,103,103,338,338,"1,340","1,340","1,280","1,280",1,100,"192,000","192,000","93,500","93,500","30,507","30,507",266,266,"3,551","3,551","2,668","2,668",-20,-20,931,931,"1,093","1,093",39,39,103,103,338,338,"1,340","1,340","1,280","1,280",1,100,"192,000","192,000","93,500","93,500","30,507","30,507",266,266,"3,551","3,551","2,668","2,668",-20,-20,931,931,"1,093","1,093",39,39,103,103,338,338,"1,340","1,340","1,280","1,280",1,100,"192,000","192,000","93,500","93,500","30,507","30,507",266,266,"3,551","3,551","2,668","2,668",-20,-20,931,931,"1,093","1,093",39,39,103,103,338,338,"1,340","1,340","1,280","1,280",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100,"192,000","192,000","93,500","93,500","30,507","30,507",266,266,"3,551","3,551","2,668","2,668",-20,-20,931,931,"1,093","1,093",39,39,103,103,338,338,"1,340","1,340","1,280","1,280",1,100,"192,000","192,000","93,500","93,500","30,507","30,507",266,266,"3,551","3,551","2,668","2,668",-20,-20,931,931,"1,093","1,093",39,39,103,103,338,338,"1,340","1,340","1,280","1,280"
A2,1,,"193,847","193,847","101,893","101,893","37,899","37,899",-65,-65,"4,929","4,929","3,123","3,123",8,8,957,957,529,529,90,90,66,66,455,455,"1,771","1,771","1,960","1,960",1,100,"193,847","193,847","101,893","101,893","37,899","37,899",-65,-65,"4,929","4,929","3,123","3,123",8,8,957,957,529,529,90,90,66,66,455,455,"1,771","1,771","1,960","1,960",1,100,"193,847","193,847","101,893","101,893","37,899","37,899",-65,-65,"4,929","4,929","3,123","3,123",8,8,957,957,529,529,90,90,66,66,455,455,"1,771","1,771","1,960","1,960",1,100,"193,847","193,847","101,893","101,893","37,899","37,899",-65,-65,"4,929","4,929","3,123","3,123",8,8,957,957,529,529,90,90,66,66,455,455,"1,771","1,771","1,960","1,960",1,100,"193,847","193,847","101,893","101,893","37,899","37,899",-65,-65,"4,929","4,929","3,123","3,123",8,8,957,957,529,529,90,90,66,66,455,455,"1,771","1,771","1,960","1,960",1,100,"193,847","193,847","101,893","101,893","37,899","37,899",-65,-65,"4,929","4,929","3,123","3,123",8,8,957,957,529,529,90,90,66,66,455,455,"1,771","1,771","1,960","1,960",1,100,"193,847","193,847","101,893","101,893","37,899","37,899",-65,-65,"4,929","4,929","3,123","3,123",8,8,957,957,529,529,90,90,66,66,455,455,"1,771","1,771","1,960","1,960",1,100,"193,847","193,847","101,893","101,893","37,899","37,899",-65,-65,"4,929","4,929","3,123","3,123",8,8,957,957,529,529,90,90,66,66,455,455,"1,771","1,771","1,960","1,960",1,100,"193,847","193,847","101,893","101,893","37,899","37,899",-65,-65,"4,929","4,929","3,123","3,123",8,8,957,957,529,529,90,90,66,66,455,455,"1,771","1,771","1,960","1,960",1,100,"193,847","193,847","101,893","101,893","37,899","37,899",-65,-65,"4,929","4,929","3,123","3,123",8,8,957,957,529,529,90,90,66,66,455,455,"1,771","1,771","1,960","1,960",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100,"193,847","193,847","101,893","101,893","37,899","37,899",-65,-65,"4,929","4,929","3,123","3,123",8,8,957,957,529,529,90,90,66,66,455,455,"1,771","1,771","1,960","1,960",1,100,"193,847","193,847","101,893","101,893","37,899","37,899",-65,-65,"4,929","4,929","3,123","3,123",8,8,957,957,529,529,90,90,66,66,455,455,"1,771","1,771","1,960","1,960"
A3,1,,"103,910","103,910","83,342","83,342","22,046","22,046",-156,-156,"2,441","2,441","1,077","1,077",-40,-40,161,161,992,992,36,36,69,69,165,165,949,949,"3,963","3,963",1,100,"103,910","103,910","83,342","83,342","22,046","22,046",-156,-156,"2,441","2,441","1,077","1,077",-40,-40,161,161,992,992,36,36,69,69,165,165,949,949,"3,963","3,963",1,100,"103,910","103,910","83,342","83,342","22,046","22,046",-156,-156,"2,441","2,441","1,077","1,077",-40,-40,161,161,992,992,36,36,69,69,165,165,949,949,"3,963","3,963",1,100,"103,910","103,910","83,342","83,342","22,046","22,046",-156,-156,"2,441","2,441","1,077","1,077",-40,-40,161,161,992,992,36,36,69,69,165,165,949,949,"3,963","3,963",1,100,"103,910","103,910","83,342","83,342","22,046","22,046",-156,-156,"2,441","2,441","1,077","1,077",-40,-40,161,161,992,992,36,36,69,69,165,165,949,949,"3,963","3,963",1,100,"103,910","103,910","83,342","83,342","22,046","22,046",-156,-156,"2,441","2,441","1,077","1,077",-40,-40,161,161,992,992,36,36,69,69,165,165,949,949,"3,963","3,963",1,100,"103,910","103,910","83,342","83,342","22,046","22,046",-156,-156,"2,441","2,441","1,077","1,077",-40,-40,161,161,992,992,36,36,69,69,165,165,949,949,"3,963","3,963",1,100,"103,910","103,910","83,342","83,342","22,046","22,046",-156,-156,"2,441","2,441","1,077","1,077",-40,-40,161,161,992,992,36,36,69,69,165,165,949,949,"3,963","3,963",1,100,"103,910","103,910","83,342","83,342","22,046","22,046",-156,-156,"2,441","2,441","1,077","1,077",-40,-40,161,161,992,992,36,36,69,69,165,165,949,949,"3,963","3,963",1,100,"103,910","103,910","83,342","83,342","22,046","22,046",-156,-156,"2,441","2,441","1,077","1,077",-40,-40,161,161,992,992,36,36,69,69,165,165,949,949,"3,963","3,963",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100,"103,910","103,910","83,342","83,342","22,046","22,046",-156,-156,"2,441","2,441","1,077","1,077",-40,-40,161,161,992,992,36,36,69,69,165,165,949,949,"3,963","3,963",1,100,"103,910","103,910","83,342","83,342","22,046","22,046",-156,-156,"2,441","2,441","1,077","1,077",-40,-40,161,161,992,992,36,36,69,69,165,165,949,949,"3,963","3,963"
A4,1,,"170,926","170,926","86,671","86,671","29,918","29,918",181,181,"1,952","1,952","2,108","2,108",43,43,277,277,514,514,74,74,4,4,274,274,776,776,"4,376","4,376",1,100,"170,926","170,926","86,671","86,671","29,918","29,918",181,181,"1,952","1,952","2,108","2,108",43,43,277,277,514,514,74,74,4,4,274,274,776,776,"4,376","4,376",1,100,"170,926","170,926","86,671","86,671","29,918","29,918",181,181,"1,952","1,952","2,108","2,108",43,43,277,277,514,514,74,74,4,4,274,274,776,776,"4,376","4,376",1,100,"170,926","170,926","86,671","86,671","29,918","29,918",181,181,"1,952","1,952","2,108","2,108",43,43,277,277,514,514,74,74,4,4,274,274,776,776,"4,376","4,376",1,100,"170,926","170,926","86,671","86,671","29,918","29,918",181,181,"1,952","1,952","2,108","2,108",43,43,277,277,514,514,74,74,4,4,274,274,776,776,"4,376","4,376",1,100,"170,926","170,926","86,671","86,671","29,918","29,918",181,181,"1,952","1,952","2,108","2,108",43,43,277,277,514,514,74,74,4,4,274,274,776,776,"4,376","4,376",1,100,"170,926","170,926","86,671","86,671","29,918","29,918",181,181,"1,952","1,952","2,108","2,108",43,43,277,277,514,514,74,74,4,4,274,274,776,776,"4,376","4,376",1,100,"170,926","170,926","86,671","86,671","29,918","29,918",181,181,"1,952","1,952","2,108","2,108",43,43,277,277,514,514,74,74,4,4,274,274,776,776,"4,376","4,376",1,100,"170,926","170,926","86,671","86,671","29,918","29,918",181,181,"1,952","1,952","2,108","2,108",43,43,277,277,514,514,74,74,4,4,274,274,776,776,"4,376","4,376",1,100,"170,926","170,926","86,671","86,671","29,918","29,918",181,181,"1,952","1,952","2,108","2,108",43,43,277,277,514,514,74,74,4,4,274,274,776,776,"4,376","4,376",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100,"170,926","170,926","86,671","86,671","29,918","29,918",181,181,"1,952","1,952","2,108","2,108",43,43,277,277,514,514,74,74,4,4,274,274,776,776,"4,376","4,376",1,100,"170,926","170,926","86,671","86,671","29,918","29,918",181,181,"1,952","1,952","2,108","2,108",43,43,277,277,514,514,74,74,4,4,274,274,776,776,"4,376","4,376"
A5,1,,"212,667","212,667","95,495","95,495","24,997","24,997",-534,-534,"4,185","4,185","2,351","2,351",18,18,546,546,"1,341","1,341",56,56,116,116,321,321,"2,170","2,170","4,815","4,815",1,100,"212,667","212,667","95,495","95,495","24,997","24,997",-534,-534,"4,185","4,185","2,351","2,351",18,18,546,546,"1,341","1,341",56,56,116,116,321,321,"2,170","2,170","4,815","4,815",1,100,"212,667","212,667","95,495","95,495","24,997","24,997",-534,-534,"4,185","4,185","2,351","2,351",18,18,546,546,"1,341","1,341",56,56,116,116,321,321,"2,170","2,170","4,815","4,815",1,100,"212,667","212,667","95,495","95,495","24,997","24,997",-534,-534,"4,185","4,185","2,351","2,351",18,18,546,546,"1,341","1,341",56,56,116,116,321,321,"2,170","2,170","4,815","4,815",1,100,"212,667","212,667","95,495","95,495","24,997","24,997",-534,-534,"4,185","4,185","2,351","2,351",18,18,546,546,"1,341","1,341",56,56,116,116,321,321,"2,170","2,170","4,815","4,815",1,100,"212,667","212,667","95,495","95,495","24,997","24,997",-534,-534,"4,185","4,185","2,351","2,351",18,18,546,546,"1,341","1,341",56,56,116,116,321,321,"2,170","2,170","4,815","4,815",1,100,"212,667","212,667","95,495","95,495","24,997","24,997",-534,-534,"4,185","4,185","2,351","2,351",18,18,546,546,"1,341","1,341",56,56,116,116,321,321,"2,170","2,170","4,815","4,815",1,100,"212,667","212,667","95,495","95,495","24,997","24,997",-534,-534,"4,185","4,185","2,351","2,351",18,18,546,546,"1,341","1,341",56,56,116,116,321,321,"2,170","2,170","4,815","4,815",1,100,"212,667","212,667","95,495","95,495","24,997","24,997",-534,-534,"4,185","4,185","2,351","2,351",18,18,546,546,"1,341","1,341",56,56,116,116,321,321,"2,170","2,170","4,815","4,815",1,100,"212,667","212,667","95,495","95,495","24,997","24,997",-534,-534,"4,185","4,185","2,351","2,351",18,18,546,546,"1,341","1,341",56,56,116,116,321,321,"2,170","2,170","4,815","4,815",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100,"212,667","212,667","95,495","95,495","24,997","24,997",-534,-534,"4,185","4,185","2,351","2,351",18,18,546,546,"1,341","1,341",56,56,116,116,321,321,"2,170","2,170","4,815","4,815",1,100,"212,667","212,667","95,495","95,495","24,997","24,997",-534,-534,"4,185","4,185","2,351","2,351",18,18,546,546,"1,341","1,341",56,56,116,116,321,321,"2,170","2,170","4,815","4,815"
